Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1010000004.305577,580,00,00,00,03,F8,08,00,00,Benign
1010000004.305579,434,02,60,00,A0,00,10,00,00,Benign
1010000004.30558,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.305581,0A7,00,10,FB,E4,C1,25,C0,A0,Benign
1010000004.306584,1CA,3F,F1,FF,80,00,00,0C,38,Benign
1010000004.306592,498,87,FF,BF,FC,F7,80,00,05,Benign
1010000004.306593,230,FF,00,00,02,9C,00,00,00,Benign
1010000004.307548,69E,04,40,04,7F,20,00,15,C2,Benign
1010000004.30755,125,90,00,40,DF,42,BE,4D,60,Benign
1010000004.309518,00E,20,52,56,02,08,09,76,08,Benign
1010000004.310489,419,0A,9B,46,4D,04,5F,C3,4F,Benign
1010000004.310493,0D0,1A,77,0C,60,F9,00,00,00,Benign
1010000004.311522,033,00,07,C8,00,0C,C0,07,D0,Benign
1010000004.311523,577,00,00,08,00,00,00,01,5A,Benign
1010000004.311524,107,00,00,00,00,00,00,00,00,Benign
1010000004.311525,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.312525,0BA,06,B8,9C,04,10,00,06,20,Benign
1010000004.312526,0F1,3E,10,1C,C0,03,59,CC,00,Benign
1010000004.313544,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.314548,2E1,00,00,00,00,00,00,00,04,Benign
1010000004.314549,354,1F,FE,80,00,00,04,12,00,Benign
1010000004.31455,5E1,89,3F,E0,0B,0A,00,F8,80,Benign
1010000004.314551,162,00,08,04,53,EA,11,F4,CE,Benign
1010000004.315553,0A7,00,10,FA,64,C1,25,C0,A0,Benign
1010000004.315554,2A3,00,00,00,03,FE,80,71,00,Benign
1010000004.317003,125,90,00,40,DF,42,BE,2F,60,Benign
1010000004.318294,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.319291,3C1,7B,55,1F,BB,45,5F,E9,2E,Benign
1010000004.320306,00E,20,52,96,02,08,09,76,0E,Benign
1010000004.321336,153,00,00,00,00,00,0C,00,02,Benign
1010000004.321337,295,00,00,00,00,00,00,08,40,Benign
1010000004.321338,662,4E,E0,00,00,40,00,00,00,Benign
1010000004.321339,19C,08,26,20,1A,02,00,28,C0,Benign
1010000004.322334,0D0,22,77,0C,60,F8,00,00,00,Benign
1010000004.322336,033,00,07,C0,00,0D,00,07,D0,Benign
1010000004.322337,274,00,F2,24,FA,50,7C,86,B1,Benign
1010000004.322338,0C0,20,00,00,00,00,00,00,00,Benign
1010000004.323334,193,00,08,08,03,E8,78,00,00,Benign
1010000004.323335,20E,4E,20,03,A0,00,3F,6F,FF,Benign
1010000004.323336,522,DF,7F,D0,00,7F,08,07,1C,Benign
1010000004.323337,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000004.324372,580,00,00,00,03,F0,88,00,00,Benign
1010000004.324374,354,1F,FE,80,00,00,04,12,00,Benign
1010000004.324375,5E1,89,3F,E0,0B,0A,01,00,80,Benign
1010000004.324376,28B,00,00,00,00,00,00,00,00,Benign
1010000004.325395,434,02,8A,A0,A0,00,10,00,00,Benign
1010000004.325396,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.325397,6FC,00,00,07,60,12,B7,40,00,Benign
1010000004.325398,0A7,00,10,F9,E4,C1,25,C0,A0,Benign
1010000004.326395,239,00,00,00,7D,00,00,43,20,Benign
1010000004.326396,498,87,FF,BF,FC,F6,80,00,06,Benign
1010000004.326397,230,FE,00,00,02,9C,00,02,00,Benign
1010000004.32742,69E,04,40,04,7F,1F,C0,15,C2,Benign
1010000004.327421,125,90,00,40,DF,42,BE,11,60,Benign
1010000004.329462,00E,20,52,96,02,08,09,76,08,Benign
1010000004.330466,0D0,2A,77,0C,60,F7,00,00,00,Benign
1010000004.331502,033,00,07,B8,00,0D,40,07,D0,Benign
1010000004.331504,0D7,00,00,02,00,80,00,00,00,Benign
1010000004.332525,107,00,00,00,00,00,00,00,00,Benign
1010000004.332526,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.333521,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.334542,2E1,00,00,00,00,00,00,00,04,Benign
1010000004.334543,354,1F,FE,80,00,00,04,03,00,Benign
1010000004.334544,5E1,89,3F,E0,0B,0A,01,04,80,Benign
1010000004.334545,162,00,08,04,83,EA,11,F4,CE,Benign
1010000004.335542,0A7,00,10,F9,E4,C1,25,C0,A0,Benign
1010000004.335544,497,00,00,00,00,00,00,00,00,Benign
1010000004.336587,26E,01,06,40,82,89,0E,0A,04,Benign
1010000004.337629,125,90,00,40,DF,42,BD,F3,60,Benign
1010000004.338635,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.339657,00E,20,52,56,02,08,09,76,0E,Benign
1010000004.340674,2E2,18,08,0D,40,40,00,01,18,Benign
1010000004.340675,345,05,02,02,C2,3C,77,40,81,Benign
1010000004.340676,430,00,30,44,8B,DC,80,10,A0,Benign
1010000004.340677,130,00,01,50,00,00,00,00,00,Benign
1010000004.341677,153,00,00,00,00,00,0C,00,02,Benign
1010000004.341679,662,4E,E0,00,00,40,00,00,00,Benign
1010000004.34168,19C,0C,22,20,1A,02,00,28,C0,Benign
1010000004.341686,0D0,32,77,0C,60,F6,00,00,00,Benign
1010000004.341687,033,00,07,B0,00,0D,80,07,D0,Benign
1010000004.342696,274,00,F2,26,F8,50,7C,86,AD,Benign
1010000004.342698,0C0,20,00,00,00,00,00,00,00,Benign
1010000004.342699,193,00,08,08,03,E8,78,00,00,Benign
1010000004.343715,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1010000004.343716,522,DF,7F,D0,00,7E,90,06,9C,Benign
1010000004.343717,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000004.343718,580,00,00,00,03,E9,08,00,00,Benign
1010000004.344709,354,1F,FE,80,00,00,03,F4,00,Benign
1010000004.344711,3C1,7B,55,1F,BB,44,A0,A9,2E,Benign
1010000004.344712,5E1,89,3F,E0,0B,0A,01,0C,80,Benign
1010000004.344713,28B,00,00,00,00,00,00,00,00,Benign
1010000004.34574,434,02,AA,A0,A0,00,10,00,00,Benign
1010000004.345742,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.345743,0A7,00,10,F9,E4,C1,25,C0,A0,Benign
1010000004.345744,2D2,00,00,30,00,00,00,00,00,Benign
1010000004.346739,498,87,FF,BF,FC,F5,80,00,07,Benign
1010000004.346741,464,00,02,40,00,00,90,10,5E,Benign
1010000004.346742,230,FD,00,00,02,A4,00,04,00,Benign
1010000004.347761,69E,04,40,04,7F,1F,C0,15,E2,Benign
1010000004.347763,125,90,00,40,DF,42,BD,D5,60,Benign
1010000004.349536,00E,20,52,56,02,08,09,76,0E,Benign
1010000004.350528,295,00,00,00,00,00,00,08,40,Benign
1010000004.351552,0D0,3A,77,0C,60,F5,00,00,00,Benign
1010000004.351553,033,00,07,A8,00,0D,C0,07,D0,Benign
1010000004.351554,107,00,00,00,00,00,00,00,00,Benign
1010000004.351555,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.352535,0BA,06,B8,9B,84,10,00,06,20,Benign
1010000004.352536,297,11,00,00,20,00,02,51,10,Benign
1010000004.352537,51B,28,0C,41,01,28,00,01,21,Benign
1010000004.352538,32D,80,00,04,20,AC,01,00,20,Benign
1010000004.353561,4FD,01,80,0A,4D,97,15,4B,04,Benign
1010000004.353563,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.354571,2E1,00,00,00,00,00,00,00,04,Benign
1010000004.354572,354,1F,FE,80,00,00,03,F4,00,Benign
1010000004.354573,5E1,89,3F,E0,0B,0A,01,10,80,Benign
1010000004.354574,162,00,08,04,93,EA,11,F4,CE,Benign
1010000004.355568,0A7,00,10,F9,E4,C1,25,C0,A0,Benign
1010000004.355569,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.35557,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.356575,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.356577,0F4,9A,0C,01,02,04,B1,02,40,Benign
1010000004.357607,125,90,00,40,DF,42,BD,B7,60,Benign
1010000004.357609,66C,00,00,00,00,18,00,00,00,Benign
1010000004.358625,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.359629,00E,20,52,56,02,08,09,76,08,Benign
1010000004.360654,4E7,00,00,00,14,03,66,00,00,Benign
1010000004.361645,585,00,40,00,00,00,02,00,18,Benign
1010000004.361647,153,00,00,00,00,00,0C,00,02,Benign
1010000004.361648,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.361649,662,4E,E0,00,00,40,00,00,00,Benign
1010000004.362698,684,4C,D5,80,19,41,54,10,1E,Benign
1010000004.3627,636,24,9C,00,00,F0,00,00,00,Benign
1010000004.362701,2D7,10,00,60,D8,00,00,00,08,Benign
1010000004.362702,19C,10,1E,20,1A,02,00,28,C0,Benign
1010000004.363716,193,00,08,08,03,E8,78,00,00,Benign
1010000004.363717,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1010000004.363718,522,DF,7F,D0,00,7E,18,06,5C,Benign
1010000004.363719,0D0,42,77,0C,60,F4,00,00,00,Benign
1010000004.36372,033,00,07,A0,00,0E,00,07,D0,Benign
1010000004.364712,354,1F,FE,80,00,00,03,EC,80,Benign
1010000004.364713,5E1,89,3F,E0,0B,0A,01,14,80,Benign
1010000004.364714,28B,00,00,00,00,00,00,00,00,Benign
1010000004.364715,274,00,F2,28,F6,50,7C,86,AD,Benign
1010000004.365739,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000004.365741,580,00,00,00,03,E1,88,00,00,Benign
1010000004.365742,434,02,CA,A0,A0,00,10,00,00,Benign
1010000004.365743,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.366734,0C0,20,00,00,00,00,00,00,00,Benign
1010000004.366737,0A7,00,10,FA,64,C1,25,C0,A0,Benign
1010000004.366738,407,40,01,60,00,14,80,BD,A0,Benign
1010000004.366738,03C,00,00,04,00,28,00,00,00,Benign
1010000004.367714,498,87,FF,BF,FC,F4,80,00,08,Benign
1010000004.367715,3E4,00,D0,00,00,85,00,00,00,Benign
1010000004.367716,65C,40,08,B2,75,20,00,00,00,Benign
1010000004.367717,207,04,04,60,48,2A,DE,95,18,Benign
1010000004.368779,4C9,01,F9,15,82,0D,02,F6,4B,Benign
1010000004.36878,69E,04,40,04,7F,1F,C0,15,E2,Benign
1010000004.368781,125,90,00,40,DF,42,BD,99,60,Benign
1010000004.368783,1D6,02,0F,82,80,30,24,05,80,Benign
1010000004.368784,577,00,00,08,00,00,00,01,5A,Benign
1010000004.369788,3C1,7B,55,1F,BB,44,21,29,2E,Benign
1010000004.369789,075,0F,32,00,0F,AE,1E,E0,00,Benign
1010000004.36979,230,FC,00,00,02,A4,00,06,00,Benign
1010000004.369791,00E,20,52,56,02,08,09,76,08,Benign
1010000004.370824,0D0,4A,77,0C,60,F3,00,00,00,Benign
1010000004.370825,033,00,07,98,00,0E,40,07,D0,Benign
1010000004.371817,107,00,00,00,00,00,00,00,00,Benign
1010000004.371818,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.372835,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.373859,2E1,00,00,00,00,00,00,00,04,Benign
1010000004.374881,2C1,01,F3,8F,C7,C9,1E,F3,0A,Benign
1010000004.374883,354,1F,FE,80,00,00,03,DD,80,Benign
1010000004.374884,5E1,89,3F,E0,0B,0A,01,18,80,Benign
1010000004.374885,162,00,08,04,B3,EA,11,F4,CE,Benign
1010000004.374886,0A7,00,10,FB,E4,C1,25,C0,A0,Benign
1010000004.375876,03A,00,00,00,00,00,1D,08,00,Benign
1010000004.377068,125,90,00,40,DF,42,BD,7B,60,Benign
1010000004.37833,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.379508,00E,20,52,56,02,08,09,76,14,Benign
1010000004.380456,0F8,7E,DF,F4,FD,49,FB,A7,B8,Benign
1010000004.380458,153,00,00,00,00,00,0C,00,02,Benign
1010000004.381527,295,00,00,00,00,00,00,08,40,Benign
1010000004.381528,662,4E,E0,00,00,40,00,00,00,Benign
1010000004.381529,19C,14,1A,20,1A,02,00,28,C0,Benign
1010000004.38153,0D0,52,77,0C,60,F2,00,00,00,Benign
1010000004.382546,033,00,07,90,00,0E,80,07,D0,Benign
1010000004.382547,274,00,F2,2A,F4,50,7C,86,AD,Benign
1010000004.382549,0C0,20,00,00,00,00,00,00,00,Benign
1010000004.38255,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.383544,193,00,08,08,03,E8,78,00,00,Benign
1010000004.383545,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1010000004.383546,522,DF,7F,D0,00,7D,A0,06,1C,Benign
1010000004.383547,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000004.384564,580,00,00,00,03,DA,08,00,00,Benign
1010000004.384566,354,1F,FE,80,00,00,03,DD,80,Benign
1010000004.384567,5E1,89,3F,E0,0B,0A,01,1C,80,Benign
1010000004.384568,28B,00,00,00,00,00,00,00,00,Benign
1010000004.385585,434,02,EA,A0,A0,10,10,00,00,Benign
1010000004.385587,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.385588,0A7,00,10,FB,64,C1,25,C0,A0,Benign
1010000004.385589,03D,00,00,04,80,00,00,00,00,Benign
1010000004.386575,498,87,FF,BF,FC,F3,80,00,09,Benign
1010000004.386576,230,FB,00,00,02,A4,00,08,00,Benign
1010000004.387608,69E,04,40,04,7F,1F,C0,15,E2,Benign
1010000004.38761,125,90,00,40,DF,42,BD,5D,60,Benign
1010000004.388942,5B3,04,00,00,00,00,00,04,00,Benign
1010000004.389958,00E,20,52,56,02,08,09,76,14,Benign
1010000004.390985,0D0,5A,77,0C,60,F1,00,00,00,Benign
1010000004.390987,033,00,07,88,00,0E,C0,07,D0,Benign
1010000004.391985,107,00,00,00,00,00,00,00,00,Benign
1010000004.391987,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.391988,0BA,06,B8,9B,44,10,00,06,20,Benign
1010000004.39296,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.394021,2E1,00,00,00,00,00,00,00,04,Benign
1010000004.394023,3C1,7B,55,1F,BB,83,21,E9,2E,Benign
1010000004.395016,354,1F,FE,80,00,00,03,D6,00,Benign
1010000004.395018,5E1,89,3F,E0,0B,0A,01,24,80,Benign
1010000004.39502,162,00,08,04,D3,EA,11,F4,CE,Benign
1010000004.395021,0A7,00,10,FA,64,C1,25,C0,A0,Benign
1010000004.397061,125,90,00,40,DF,42,BD,3F,60,Benign
1010000004.398212,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.399526,00E,20,52,56,02,08,09,76,14,Benign
1010000004.400524,153,00,00,00,00,00,0C,00,02,Benign
1010000004.401586,662,4E,E0,00,00,40,00,00,00,Benign
1010000004.401594,19C,18,16,20,1A,02,00,28,C0,Benign
1010000004.401595,0D0,62,77,0C,60,F0,00,00,00,Benign
1010000004.401596,033,00,07,80,00,0F,00,07,D0,Benign
1010000004.402585,274,00,F2,2C,F2,50,7C,86,AD,Benign
1010000004.402587,0C0,20,00,00,00,00,00,00,00,Benign
1010000004.402588,32D,80,00,04,20,AC,01,00,20,Benign
1010000004.402588,4FD,01,7C,0A,4D,91,14,CB,04,Benign
1010000004.403602,193,00,08,08,03,E8,78,00,00,Benign
1010000004.403604,20E,4E,20,03,A0,00,3F,6F,FF,Benign
1010000004.403605,2B4,14,E9,9A,00,00,00,58,00,Benign
1010000004.403606,522,DF,7F,D0,00,7D,28,05,9C,Benign
1010000004.404596,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000004.404597,354,1F,FE,80,00,00,03,D6,00,Benign
1010000004.404598,5E1,89,3F,E0,0B,0A,01,28,80,Benign
1010000004.404599,28B,00,00,00,00,00,00,00,00,Benign
1010000004.405624,580,00,00,00,03,D2,88,00,00,Benign
1010000004.405626,434,03,0A,80,A0,10,10,00,00,Benign
1010000004.405627,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.405628,0A7,00,10,F9,E4,C1,25,C0,A0,Benign
1010000004.406622,1CA,3F,F1,FF,80,00,00,0C,38,Benign
1010000004.406623,498,87,FF,BF,FC,F2,80,00,0A,Benign
1010000004.406624,230,FA,00,00,02,A4,00,0A,00,Benign
1010000004.407615,69E,04,40,04,7F,1F,C0,15,E2,Benign
1010000004.407618,125,90,00,40,DF,42,BF,01,60,Benign
1010000004.409508,00E,20,52,56,02,08,09,76,14,Benign
1010000004.410521,295,00,00,00,00,00,00,08,40,Benign
1010000004.411543,0D0,6A,77,0C,60,EF,00,00,00,Benign
1010000004.411545,033,00,07,78,00,0F,40,07,D0,Benign
1010000004.411546,107,00,00,00,00,00,00,00,00,Benign
1010000004.411547,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.412532,577,00,00,08,00,00,00,01,5A,Benign
1010000004.413557,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.414582,2E1,00,00,00,00,00,00,00,04,Benign
1010000004.414584,354,1F,FE,40,00,00,03,CF,00,Benign
1010000004.414585,5E1,89,3F,E0,0B,0A,01,2C,80,Benign
1010000004.414586,162,00,08,04,F3,EA,11,F4,CE,Benign
1010000004.415581,0A7,00,10,F9,E4,C1,25,C0,A0,Benign
1010000004.415583,2A3,00,00,00,04,00,80,6F,80,Benign
1010000004.417088,125,90,00,40,DF,42,BE,E3,60,Benign
1010000004.41829,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.419292,3C1,7B,55,1F,BB,C2,62,69,2E,Benign
1010000004.420295,00E,20,52,56,02,08,09,76,0E,Benign
1010000004.421328,153,00,00,00,00,00,0C,00,02,Benign
1010000004.42133,662,4E,E0,00,00,40,00,00,00,Benign
1010000004.421331,19C,1C,12,20,1A,02,00,28,C0,Benign
1010000004.421332,0D0,72,77,0C,60,EE,00,00,00,Benign
1010000004.42235,033,00,07,70,00,0F,80,07,D0,Benign
1010000004.422351,274,00,F2,2E,F0,50,7C,86,AD,Benign
1010000004.422352,0C0,20,00,00,00,00,00,00,00,Benign
1010000004.423349,193,00,08,08,03,E8,78,00,00,Benign
1010000004.423351,20E,4E,20,03,A0,00,3F,8F,F7,Benign
1010000004.423352,522,DF,7F,D0,00,7C,B0,05,5C,Benign
1010000004.424332,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000004.424334,354,1F,FE,40,00,00,04,38,00,Benign
1010000004.424336,5E1,89,3F,E0,0B,0A,01,30,80,Benign
1010000004.424337,28B,00,00,00,00,00,00,00,00,Benign
1010000004.425374,580,00,00,00,03,CB,08,00,00,Benign
1010000004.425376,434,03,2A,00,A0,10,10,00,00,Benign
1010000004.425377,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.425378,6FC,00,00,07,61,12,B7,30,00,Benign
1010000004.426359,0A7,00,10,F9,E4,C1,25,C0,A0,Benign
1010000004.426361,239,00,00,00,7D,00,00,43,40,Benign
1010000004.426362,498,87,FF,BF,FC,F1,80,00,0B,Benign
1010000004.426363,230,F9,00,00,02,A4,00,0C,00,Benign
1010000004.427394,69E,04,40,04,7F,1F,C0,15,C2,Benign
1010000004.427396,125,90,00,40,DF,42,BE,C5,60,Benign
1010000004.429525,00E,20,52,56,02,08,09,76,0E,Benign
1010000004.430508,0D0,7A,77,0C,60,ED,00,00,00,Benign
1010000004.431561,033,00,07,68,00,0F,C0,07,D0,Benign
1010000004.431563,0D7,00,00,02,00,80,00,00,00,Benign
1010000004.431564,107,00,00,00,00,00,00,00,00,Benign
1010000004.431565,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.432575,0BA,06,B8,9B,04,10,00,06,20,Benign
1010000004.4336,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.434618,2E1,00,00,00,00,00,00,00,04,Benign
1010000004.434619,354,1F,FE,40,00,00,04,38,00,Benign
1010000004.43462,5E1,89,3F,E0,0B,0A,01,30,80,Benign
1010000004.434621,162,00,08,05,03,EA,11,F4,CE,Benign
1010000004.435642,0A7,00,10,F9,E4,C1,25,C0,A0,Benign
1010000004.435644,497,00,00,00,00,00,00,00,00,Benign
1010000004.436632,26E,01,06,40,82,89,0E,0A,04,Benign
1010000004.437664,125,90,00,40,DF,42,BE,A7,60,Benign
1010000004.438666,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.439679,00E,20,52,96,02,08,09,76,02,Benign
1010000004.4407,2E2,18,08,0D,40,40,00,01,18,Benign
1010000004.440702,345,05,02,02,C2,3C,77,40,81,Benign
1010000004.440703,430,00,30,44,8B,DC,80,10,A0,Benign
1010000004.440704,130,00,01,50,00,00,00,00,00,Benign
1010000004.440704,153,00,00,00,00,00,0C,00,02,Benign
1010000004.441636,295,00,00,00,00,00,00,08,40,Benign
1010000004.441638,662,4E,E0,00,00,40,00,00,00,Benign
1010000004.441639,19C,00,30,20,19,C2,00,28,C0,Benign
1010000004.44164,0D0,02,77,0C,60,FC,00,00,00,Benign
1010000004.442746,033,00,07,E0,00,0C,00,07,D0,Benign
1010000004.442748,274,00,F2,20,FE,50,7C,86,AD,Benign
1010000004.442749,0C0,20,00,00,00,00,00,00,00,Benign
1010000004.44275,193,00,08,08,03,E8,78,00,00,Benign
1010000004.443685,20E,4E,20,03,A0,00,3F,8F,EF,Benign
1010000004.443687,522,DF,7F,D0,00,7C,38,04,DC,Benign
1010000004.443688,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000004.443689,580,00,00,00,03,C3,88,00,00,Benign
1010000004.444764,3C1,7B,55,1F,BA,82,E3,29,2E,Benign
1010000004.444766,354,1F,FE,40,00,00,04,30,80,Benign
1010000004.444767,5E1,89,3F,E0,0B,0A,01,34,80,Benign
1010000004.444768,28B,00,00,00,00,00,00,00,00,Benign
1010000004.44578,434,03,4A,A0,A0,10,10,00,00,Benign
1010000004.445782,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.445783,0A7,00,10,FB,64,C1,25,C0,A0,Benign
1010000004.445784,2D2,00,00,38,00,00,00,00,00,Benign
1010000004.446791,55C,10,1B,00,00,41,82,30,00,Benign
1010000004.446793,498,87,FF,BF,FC,F0,80,00,0C,Benign
1010000004.446794,464,00,02,40,00,00,90,0F,5F,Benign
1010000004.446795,230,F8,00,00,02,A4,00,0E,00,Benign
1010000004.447809,69E,04,40,04,7E,1F,C0,15,E2,Benign
1010000004.447811,125,90,00,40,DF,42,BE,89,60,Benign
1010000004.449499,00E,20,52,56,02,08,09,76,14,Benign
1010000004.450474,0D0,0A,77,0C,60,FB,00,00,00,Benign
1010000004.451531,033,00,07,D8,00,0C,40,07,D0,Benign
1010000004.451533,107,00,00,00,00,00,00,00,00,Benign
1010000004.451534,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.452518,32D,80,00,04,20,AC,01,00,20,Benign
1010000004.45252,4FD,01,7E,0A,4D,93,15,4B,04,Benign
1010000004.453554,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.454581,2E1,00,00,00,00,00,00,00,04,Benign
1010000004.454583,354,1F,FE,40,00,00,04,21,80,Benign
1010000004.454584,5E1,89,3F,E0,0B,0A,01,3C,80,Benign
1010000004.454585,162,00,08,05,23,EA,11,F4,CE,Benign
1010000004.455575,0A7,00,10,FB,64,C1,25,C0,A0,Benign
1010000004.456581,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.456582,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.456583,0F4,9A,0C,01,02,04,B1,02,40,Benign
1010000004.457594,125,90,00,40,DF,42,BE,6B,60,Benign
1010000004.457596,66C,00,00,00,00,18,00,00,00,Benign
1010000004.458614,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.45964,00E,20,52,56,02,08,09,76,14,Benign
1010000004.460629,4E7,00,00,00,14,03,66,00,00,Benign
1010000004.46166,585,00,40,00,00,00,02,00,18,Benign
1010000004.461661,153,00,00,00,00,00,0C,00,02,Benign
1010000004.461662,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.461663,662,4E,E0,00,00,40,00,00,00,Benign
1010000004.462658,684,4C,D5,80,19,41,54,10,1E,Benign
1010000004.462659,636,24,9C,00,00,F0,00,00,00,Benign
1010000004.46266,2D7,10,00,60,D8,00,00,00,08,Benign
1010000004.462661,19C,04,2C,20,19,C2,00,28,C0,Benign
1010000004.46368,193,00,08,08,03,E8,78,00,00,Benign
1010000004.463683,20E,4E,1F,FF,A0,00,3F,8F,F7,Benign
1010000004.463689,522,DF,7F,D0,00,7B,C0,04,9C,Benign
1010000004.46369,0D0,12,77,0C,60,FA,00,00,00,Benign
1010000004.463691,354,1F,FE,40,00,00,04,21,80,Benign
1010000004.464676,5E1,89,3F,E0,0B,0A,01,40,80,Benign
1010000004.464677,28B,00,00,00,00,00,00,00,00,Benign
1010000004.464678,033,00,07,D0,00,0C,80,07,D0,Benign
1010000004.464679,274,00,F2,22,FC,50,7C,86,AB,Benign
1010000004.465684,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000004.465686,580,00,00,00,03,BC,08,00,00,Benign
1010000004.465687,434,03,6A,A0,A0,10,20,00,00,Benign
1010000004.465688,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.466719,0C0,20,00,00,00,00,00,00,00,Benign
1010000004.466721,0A7,00,10,FA,64,C1,25,C0,A0,Benign
1010000004.466722,407,40,01,60,10,14,80,BD,A0,Benign
1010000004.466723,03C,00,00,04,00,3B,00,00,00,Benign
1010000004.467743,498,87,FF,BF,FC,EF,80,00,0D,Benign
1010000004.467744,3E4,00,D0,00,00,85,00,00,00,Benign
1010000004.467745,65C,40,08,B2,75,20,00,00,00,Benign
1010000004.467746,207,04,04,60,48,2A,DE,95,18,Benign
1010000004.468755,4C9,01,F9,15,82,0D,02,F6,4B,Benign
1010000004.468756,69E,04,40,04,7E,1F,C0,15,C2,Benign
1010000004.468757,125,90,00,40,DF,42,BE,4D,60,Benign
1010000004.468758,1D6,02,0B,80,80,30,24,05,80,Benign
1010000004.468759,577,00,00,08,00,00,00,01,5A,Benign
1010000004.469764,3C1,7B,55,1F,BA,82,63,A9,2E,Benign
1010000004.469766,230,F7,00,00,02,A4,00,10,00,Benign
1010000004.469767,00E,20,52,56,02,08,09,76,14,Benign
1010000004.470783,295,00,00,00,00,00,00,08,40,Benign
1010000004.470785,0D0,1A,77,0C,60,F9,00,00,00,Benign
1010000004.471786,033,00,07,C8,00,0C,C0,07,D0,Benign
1010000004.471788,107,00,00,00,00,00,00,00,00,Benign
1010000004.47179,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.471791,0BA,06,B8,9A,84,10,00,06,20,Benign
1010000004.4728,6E0,00,00,00,00,00,00,00,00,Benign
1010000004.473807,2E1,00,00,00,00,00,00,00,04,Benign
1010000004.474849,354,1F,FE,40,00,00,04,1A,00,Benign
1010000004.47485,5E1,89,3F,E0,0B,0A,01,44,80,Benign
1010000004.474851,162,00,08,05,33,EA,11,F4,CE,Benign
1010000004.474852,0A7,00,10,F9,E4,C1,25,C0,A0,Benign
1010000004.477047,125,90,00,40,DF,42,BE,2F,60,Benign
1010000004.478279,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.479285,4CB,80,00,00,00,00,0E,00,00,Benign
1010000004.479287,280,18,E0,02,70,00,00,00,00,Benign
1010000004.479288,2C1,01,F3,8F,C7,C9,9E,DD,1E,Benign
1010000004.480283,00E,20,52,56,02,08,09,76,1A,Benign
1010000004.480284,FFF,00,00,00,00,00,00,00,00,Benign
1010000004.481285,153,00,00,00,00,00,0C,00,02,Benign
1010000004.481287,662,4E,E0,00,00,40,00,00,00,Benign
1010000004.481288,19C,08,28,20,19,C2,00,28,C0,Benign
1010000004.481288,0D0,22,77,0C,60,F8,00,00,00,Benign
1010000004.48234,033,00,07,C0,00,0D,00,07,D0,Benign
