Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1070000003.331199,5FD,BD,DD,FD,FF,FE,FF,ED,DA,Benign
1070000003.334287,00E,20,55,D6,02,08,09,6F,5E,Benign
1070000003.335305,3C1,7B,55,1F,BC,00,E3,A9,2E,Benign
1070000003.336305,6E0,08,41,08,34,08,3D,08,3B,Benign
1070000003.336307,107,00,00,00,00,00,00,00,00,Benign
1070000003.336308,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.336309,0BA,06,98,15,44,10,00,00,9C,Benign
1070000003.337324,125,90,00,40,9F,40,3F,CB,60,Benign
1070000003.337326,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.338329,0D0,7A,5E,04,60,66,09,7E,00,Benign
1070000003.339345,033,16,F4,F9,70,3F,C4,E7,D0,Benign
1070000003.34037,354,20,34,00,00,00,05,78,00,Benign
1070000003.340372,5E1,89,20,C0,07,0A,00,94,80,Benign
1070000003.340373,28B,00,00,00,00,00,00,00,00,Benign
1070000003.341362,6FC,00,00,06,F6,12,C0,88,00,Benign
1070000003.341364,0A7,00,51,2F,25,B1,2D,90,A0,Benign
1070000003.341365,0FD,00,00,01,00,80,10,00,00,Benign
1070000003.341366,239,00,00,00,4F,80,00,29,A0,Benign
1070000003.341367,03C,00,00,04,00,39,00,00,00,Benign
1070000003.342368,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.34237,207,04,04,60,48,2B,1E,D5,18,Benign
1070000003.342371,4C9,01,F8,D5,82,0D,02,F6,4B,Benign
1070000003.342372,1D6,02,0B,80,80,30,24,05,80,Benign
1070000003.343388,1A4,00,00,00,02,EC,CC,00,00,Benign
1070000003.344376,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.344377,0D7,00,00,02,00,80,00,00,00,Benign
1070000003.344378,00E,20,55,D6,02,08,09,6F,64,Benign
1070000003.345406,193,00,08,08,03,E8,08,00,00,Benign
1070000003.346409,20E,4E,20,03,A4,C1,BF,EF,FF,Benign
1070000003.346411,522,DF,7F,D0,00,7C,38,00,1C,Benign
1070000003.346412,366,80,1D,C8,02,01,47,CE,38,Benign
1070000003.346413,580,00,00,00,05,43,87,ED,20,Benign
1070000003.347409,2B4,14,EA,93,00,00,00,58,00,Benign
1070000003.34741,434,03,4A,A0,A2,02,7F,83,30,Benign
1070000003.347412,69E,04,40,04,7D,1F,C0,15,42,Benign
1070000003.347413,125,90,00,40,9F,40,3F,AD,60,Benign
1070000003.348449,6E0,08,47,08,36,08,3C,08,3D,Benign
1070000003.348452,498,84,00,20,00,64,82,60,CC,Benign
1070000003.348453,153,00,00,00,00,00,0C,00,0A,Benign
1070000003.348454,295,00,00,00,00,00,00,18,40,Benign
1070000003.349442,662,4C,A0,00,00,40,00,00,00,Benign
1070000003.349444,19C,00,B4,20,09,42,00,28,40,Benign
1070000003.349445,0D0,02,5E,04,60,75,09,7E,00,Benign
1070000003.349446,033,16,F5,71,70,3C,04,E7,D0,Benign
1070000003.350494,274,58,F2,00,FC,10,7C,AD,BF,Benign
1070000003.350496,2E1,00,00,00,00,00,00,00,04,Benign
1070000003.350497,354,20,34,00,00,00,05,78,00,Benign
1070000003.350498,5E1,89,20,C0,07,0A,00,94,80,Benign
1070000003.350499,0C0,60,00,00,00,00,00,00,00,Benign
1070000003.351449,162,2D,98,02,74,B8,12,5B,CD,Benign
1070000003.35145,0A7,00,51,30,25,B1,2D,90,A0,Benign
1070000003.351451,497,00,00,00,00,00,00,00,00,Benign
1070000003.351452,230,F8,00,00,02,D4,00,0E,00,Benign
1070000003.354247,00E,20,55,D6,02,08,09,6F,52,Benign
1070000003.355259,2E2,18,08,0D,40,40,00,01,18,Benign
1070000003.355261,345,05,02,02,C2,3C,77,40,81,Benign
1070000003.355262,430,00,4F,44,8C,DC,80,11,A0,Benign
1070000003.355263,130,00,01,70,00,00,00,00,00,Benign
1070000003.356259,107,00,00,00,00,00,00,00,00,Benign
1070000003.356261,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.356262,6E0,08,43,08,33,08,3B,08,3F,Benign
1070000003.357291,4FD,11,38,0A,5B,4B,0A,CA,08,Benign
1070000003.357293,125,90,00,40,9F,40,3F,8F,60,Benign
1070000003.358302,0D0,0A,5E,04,62,70,09,82,00,Benign
1070000003.359317,033,16,E5,69,74,0C,44,E7,D0,Benign
1070000003.359318,66C,00,80,10,00,18,00,00,20,Benign
1070000003.360323,354,20,34,00,00,00,05,70,80,Benign
1070000003.360324,5E1,89,20,C0,07,0A,00,94,80,Benign
1070000003.360325,3C1,7B,55,1F,BB,41,24,29,2E,Benign
1070000003.361343,28B,00,00,00,00,00,00,00,00,Benign
1070000003.361345,0A7,00,51,2F,25,B1,2D,90,A0,Benign
1070000003.361346,2D2,00,00,08,00,00,00,00,00,Benign
1070000003.361347,55C,10,1B,00,00,41,82,30,00,Benign
1070000003.363904,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.364903,4CB,80,00,00,00,00,00,00,00,Benign
1070000003.364905,00E,20,55,D6,02,08,09,6F,5E,Benign
1070000003.364906,280,10,00,02,00,00,00,00,00,Benign
1070000003.365926,193,00,08,08,03,E8,08,00,00,Benign
1070000003.365928,32D,00,00,04,20,AC,01,00,20,Benign
1070000003.365929,20E,4E,20,03,A4,C0,BF,EF,F7,Benign
1070000003.366923,522,DF,7F,D0,00,7B,C0,00,1C,Benign
1070000003.366925,366,80,1D,C8,02,01,47,CE,38,Benign
1070000003.366926,580,00,00,00,05,3C,07,ED,20,Benign
1070000003.366927,434,03,6A,A0,A2,93,00,13,B0,Benign
1070000003.367917,69E,04,40,04,7D,1F,C0,15,42,Benign
1070000003.367923,125,90,00,40,9F,40,3F,71,60,Benign
1070000003.367924,6E0,08,3F,08,34,08,3C,08,41,Benign
1070000003.367927,498,84,00,20,00,62,82,61,0D,Benign
1070000003.368932,4E7,00,00,00,13,03,76,00,00,Benign
1070000003.368936,153,00,00,00,00,00,0C,00,0A,Benign
1070000003.368937,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.368938,662,4C,A0,00,00,40,00,00,00,Benign
1070000003.369926,684,4C,D5,7F,19,41,67,90,1E,Benign
1070000003.369931,636,24,9C,BC,81,2B,87,10,00,Benign
1070000003.369932,2D7,10,00,60,D8,00,00,00,08,Benign
1070000003.369936,2E1,00,00,00,00,00,00,00,04,Benign
1070000003.369939,354,20,34,00,00,00,05,61,80,Benign
1070000003.371001,5E1,89,20,C0,07,0A,00,94,80,Benign
1070000003.371003,19C,04,B0,20,09,42,00,28,40,Benign
1070000003.371004,0D0,12,5E,04,62,6F,09,82,00,Benign
1070000003.371005,033,16,E5,61,6E,9C,84,E7,D0,Benign
1070000003.372001,274,58,F2,02,FA,10,7C,AD,BF,Benign
1070000003.372003,0C0,60,00,00,00,00,00,00,00,Benign
1070000003.372004,162,2D,88,02,64,B8,12,5B,CD,Benign
1070000003.372005,0A7,00,51,2E,A5,B1,2D,90,A0,Benign
1070000003.373027,585,00,40,00,00,00,02,00,18,Benign
1070000003.373029,26E,01,06,40,82,89,1E,0A,04,Benign
1070000003.37303,3E4,00,D4,00,00,84,00,00,00,Benign
1070000003.373031,65C,40,08,53,46,2C,E0,00,00,Benign
1070000003.374049,577,00,00,08,00,00,00,01,44,Benign
1070000003.374051,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.374052,230,F7,00,00,02,D4,00,10,00,Benign
1070000003.375073,00E,20,55,D6,02,08,09,6F,6A,Benign
1070000003.376088,6E0,08,39,08,35,08,3C,08,3E,Benign
1070000003.37609,107,00,00,00,00,00,00,00,00,Benign
1070000003.376091,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.377112,0BA,06,98,15,44,10,00,00,9C,Benign
1070000003.377114,125,90,00,40,9F,40,3F,53,60,Benign
1070000003.378109,5B3,04,00,00,00,00,00,04,00,Benign
1070000003.379131,295,00,00,00,00,00,00,18,40,Benign
1070000003.379132,0D0,1A,5E,04,64,6D,09,83,00,Benign
1070000003.379133,033,16,ED,59,6E,9C,C4,E7,D0,Benign
1070000003.380132,354,20,34,00,00,00,05,61,80,Benign
1070000003.380134,5E1,89,20,E0,07,0A,00,94,80,Benign
1070000003.380135,28B,00,00,00,00,00,00,00,00,Benign
1070000003.381154,0A7,00,51,2C,A5,B1,2D,90,A0,Benign
1070000003.381156,407,39,BA,61,D0,01,C1,7A,E0,Benign
1070000003.381157,075,0F,32,00,0F,B0,1E,E0,00,Benign
1070000003.38383,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.384862,00E,20,55,D6,02,08,09,6F,7C,Benign
1070000003.385873,3C1,7B,55,1F,BB,40,64,E9,2E,Benign
1070000003.385875,2C1,01,F3,CF,C7,C8,9E,D5,26,Benign
1070000003.385876,193,00,08,08,03,E8,08,00,00,Benign
1070000003.385877,20E,4E,20,03,A4,BF,3F,EF,F7,Benign
1070000003.386881,522,DF,7F,D0,00,7B,48,00,1C,Benign
1070000003.386882,366,7F,9D,C8,02,01,47,CE,38,Benign
1070000003.386883,580,00,00,00,05,34,87,ED,20,Benign
1070000003.386884,434,03,88,00,A3,13,90,94,40,Benign
1070000003.387879,69E,04,40,04,7D,1F,C0,15,42,Benign
1070000003.387881,125,90,00,40,9F,40,3F,35,60,Benign
1070000003.387882,6E0,08,40,08,33,08,3C,08,3E,Benign
1070000003.387883,153,00,00,00,00,00,0C,00,0A,Benign
1070000003.388902,662,4C,A0,00,00,40,00,00,00,Benign
1070000003.388904,19C,08,AC,20,09,42,00,28,40,Benign
1070000003.388905,0D0,22,5E,04,64,6C,09,83,00,Benign
1070000003.388906,033,16,ED,51,67,3D,04,E7,D0,Benign
1070000003.388907,274,58,F2,04,F8,10,7C,AD,BF,Benign
1070000003.389922,0C0,60,00,00,00,00,00,00,00,Benign
1070000003.389924,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.389926,498,84,00,20,00,60,82,61,4E,Benign
1070000003.389927,2E1,00,00,00,00,00,00,00,04,Benign
1070000003.390893,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.390895,0F4,9A,0C,01,02,04,B1,02,40,Benign
1070000003.390896,354,20,34,00,00,00,05,52,80,Benign
1070000003.390897,5E1,89,20,E0,07,0A,00,94,80,Benign
1070000003.391912,162,2D,88,02,64,B8,12,5B,CD,Benign
1070000003.391913,0A7,00,51,2D,25,B1,2D,90,A0,Benign
1070000003.391915,03A,00,00,00,00,00,1D,08,00,Benign
1070000003.391916,230,F6,00,00,02,D4,00,12,00,Benign
1070000003.394243,00E,20,55,D6,02,08,09,6F,70,Benign
1070000003.395397,107,00,00,00,00,00,00,00,00,Benign
1070000003.396405,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.396406,6E0,08,3F,08,34,08,3E,08,3D,Benign
1070000003.3974,125,90,00,40,9F,40,3F,17,60,Benign
1070000003.398422,0D0,2A,5E,04,64,6A,09,84,00,Benign
1070000003.398424,033,16,ED,49,71,4D,44,E7,D0,Benign
1070000003.399707,354,20,34,00,00,00,05,52,80,Benign
1070000003.400736,5E1,89,20,E0,07,0A,00,94,80,Benign
1070000003.400737,28B,00,00,00,00,00,00,00,00,Benign
1070000003.400738,0A7,00,51,2C,A5,B1,2D,90,A0,Benign
1070000003.400739,03D,00,01,AD,00,00,00,00,00,Benign
1070000003.401723,4EE,A0,00,0D,08,F0,4C,40,08,Benign
1070000003.403114,3B9,20,04,72,00,F6,AB,5C,42,Benign
1070000003.40413,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.405148,00E,20,55,D6,02,08,09,6F,70,Benign
1070000003.405149,21D,00,00,00,00,00,01,00,00,Benign
1070000003.406172,193,00,08,08,03,E8,08,00,00,Benign
1070000003.406173,20E,4E,20,03,A4,BD,3F,EF,F7,Benign
1070000003.406176,522,DF,7F,D0,00,7A,D0,00,1C,Benign
1070000003.407171,4FD,11,39,0A,5B,4D,0B,4A,08,Benign
1070000003.407173,366,7F,9D,C8,02,01,47,CE,38,Benign
1070000003.407174,580,00,00,00,05,2D,07,ED,20,Benign
1070000003.407174,69E,04,40,04,7D,1F,C0,15,42,Benign
1070000003.40819,125,90,00,40,9F,40,3E,F9,60,Benign
1070000003.408191,434,03,A2,A0,A3,A4,11,24,D0,Benign
1070000003.408192,153,00,00,00,00,00,0C,00,0A,Benign
1070000003.408193,295,00,00,00,00,00,00,18,40,Benign
1070000003.409191,662,4C,A0,00,00,40,00,00,00,Benign
1070000003.409192,19C,0C,A8,20,09,42,00,28,40,Benign
1070000003.409193,0D0,32,5E,04,66,69,09,84,00,Benign
1070000003.409194,033,16,E5,41,71,4D,84,E7,D0,Benign
1070000003.410207,274,58,F2,06,F6,10,7C,AD,BF,Benign
1070000003.410209,6E0,08,41,08,34,08,40,08,3F,Benign
1070000003.41021,2E1,00,00,00,00,00,00,00,04,Benign
1070000003.410211,354,20,34,00,00,00,05,4B,00,Benign
1070000003.410212,5E1,89,20,E0,07,0A,00,90,80,Benign
1070000003.411213,0C0,60,00,00,00,00,00,00,00,Benign
1070000003.411215,162,2D,88,02,64,B8,12,5B,CD,Benign
1070000003.411216,0A7,00,51,2D,A5,B1,2D,90,A0,Benign
1070000003.411217,498,84,00,20,00,5F,82,61,4F,Benign
1070000003.412157,464,00,02,40,00,00,90,18,56,Benign
1070000003.41216,3C1,7B,55,1F,BB,00,25,69,2E,Benign
1070000003.412161,69D,80,8D,CF,B0,4F,C1,FC,B1,Benign
1070000003.412162,230,F5,00,00,02,D4,00,14,00,Benign
1070000003.414243,00E,20,55,D6,02,08,09,6F,82,Benign
1070000003.415384,107,00,00,00,00,00,00,00,00,Benign
1070000003.416417,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.416421,6E0,08,44,08,33,08,41,08,40,Benign
1070000003.416422,0BA,06,98,15,44,10,00,00,9C,Benign
1070000003.416423,273,00,00,00,08,00,00,00,00,Benign
1070000003.417421,1C4,00,02,02,00,02,80,00,00,Benign
1070000003.417423,125,90,00,40,9F,40,3E,DB,60,Benign
1070000003.417424,2A4,20,20,03,1C,04,08,98,D0,Benign
1070000003.417425,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.41844,371,01,06,00,00,00,00,08,80,Benign
1070000003.418442,0D0,3A,5E,04,66,68,09,84,00,Benign
1070000003.418443,033,16,E5,39,73,7D,C4,E7,D0,Benign
1070000003.418445,67D,00,18,60,02,08,00,02,20,Benign
1070000003.419401,51B,28,42,A9,CA,3A,91,89,41,Benign
1070000003.419404,32D,00,00,04,20,AC,01,00,20,Benign
1070000003.419405,0CC,43,41,0F,B2,38,AF,A2,16,Benign
1070000003.419406,577,00,00,08,00,00,00,01,44,Benign
1070000003.420446,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.420448,354,20,34,00,00,00,05,3C,00,Benign
1070000003.420449,5E1,89,20,C0,07,0A,00,90,80,Benign
1070000003.42045,28B,00,00,00,00,00,00,00,00,Benign
1070000003.420451,0A7,00,51,2D,A5,B1,2D,90,A0,Benign
1070000003.421468,1CA,3F,F9,FF,80,00,00,0C,28,Benign
1070000003.42147,5E8,00,00,02,04,00,39,B0,00,Benign
1070000003.423972,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.42502,00E,20,55,D6,02,08,09,6F,76,Benign
1070000003.426025,193,00,08,08,03,E8,08,00,00,Benign
1070000003.426027,20E,4E,20,03,A4,BD,BF,EF,FF,Benign
1070000003.426028,522,DF,7F,D0,00,7A,58,00,1C,Benign
1070000003.426987,366,7F,DD,C8,02,01,47,CE,38,Benign
1070000003.426989,580,00,00,00,05,25,87,ED,20,Benign
1070000003.42699,434,03,CA,A0,A4,34,A1,B5,50,Benign
1070000003.426991,69E,04,40,04,7D,1F,C0,15,42,Benign
1070000003.428089,125,90,00,40,9F,40,3E,BD,60,Benign
1070000003.42809,6E0,08,3F,08,38,08,42,08,40,Benign
1070000003.428091,498,84,00,20,00,6B,82,62,00,Benign
1070000003.428092,153,00,00,00,00,00,0C,00,0A,Benign
1070000003.428093,662,4C,A0,00,00,40,00,00,00,Benign
1070000003.429008,19C,10,A4,20,09,42,00,28,40,Benign
1070000003.42901,0D0,42,5E,04,60,67,09,84,00,Benign
1070000003.429011,033,16,D5,31,67,BE,04,E7,C0,Benign
1070000003.429011,274,58,F2,08,F4,10,7C,AD,BF,Benign
1070000003.430042,0C0,60,00,00,00,00,00,00,00,Benign
1070000003.430044,230,F4,00,00,02,D4,00,16,00,Benign
1070000003.430045,2E1,00,00,00,00,00,00,00,04,Benign
1070000003.430045,354,20,34,00,00,00,05,3C,00,Benign
1070000003.431092,5E1,89,20,C0,07,0A,00,94,80,Benign
1070000003.431093,162,2D,88,02,64,B8,12,5B,CD,Benign
1070000003.431094,0A7,00,51,2E,A5,B1,2D,90,A0,Benign
1070000003.431096,2A3,10,00,02,45,32,80,3C,0C,Benign
1070000003.434299,00E,20,55,D6,02,08,09,6F,82,Benign
1070000003.435293,3C1,7B,55,1F,BC,7E,26,29,2E,Benign
1070000003.436313,6E0,08,44,08,34,08,42,08,3D,Benign
1070000003.436315,107,00,00,00,00,00,00,00,00,Benign
1070000003.436316,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.437334,125,90,00,40,9F,40,3E,9F,60,Benign
1070000003.437336,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.438328,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.43833,295,00,00,00,00,00,00,18,40,Benign
1070000003.438331,0D0,4A,5F,04,60,63,09,87,00,Benign
1070000003.438333,033,16,D5,29,67,BE,44,E7,C0,Benign
1070000003.439352,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.440371,354,20,34,00,00,00,05,34,80,Benign
1070000003.440374,5E1,89,20,C0,07,0A,00,94,80,Benign
1070000003.440375,28B,00,00,00,00,00,00,00,00,Benign
1070000003.441395,6FC,00,00,06,F8,12,C0,90,00,Benign
1070000003.441397,0A7,00,51,2D,25,B1,2D,90,A0,Benign
1070000003.441398,239,00,00,00,4F,20,00,29,80,Benign
1070000003.441399,03C,00,00,04,00,39,00,00,00,Benign
1070000003.441399,207,04,04,60,48,2B,1E,D5,18,Benign
1070000003.442395,4C9,01,F8,D5,82,0D,02,F6,4B,Benign
1070000003.442397,1D6,02,0F,82,80,30,24,05,80,Benign
1070000003.443414,419,0A,9B,46,4D,04,5F,C2,EF,Benign
1070000003.444434,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.444435,0D7,00,00,02,00,80,00,00,00,Benign
1070000003.444436,00E,20,55,D6,02,08,09,6F,88,Benign
1070000003.445437,193,00,08,08,03,E8,08,00,00,Benign
1070000003.446477,20E,4E,20,07,A4,BE,BF,EF,FF,Benign
1070000003.446478,522,DF,7F,D0,00,79,E0,00,1C,Benign
1070000003.446479,366,7F,DD,C8,02,01,47,CE,38,Benign
1070000003.44648,580,00,00,00,05,1E,07,ED,20,Benign
1070000003.447416,2B4,14,EA,93,00,00,00,58,00,Benign
1070000003.447418,434,03,E2,20,A4,B5,22,35,E0,Benign
1070000003.44742,69E,04,40,04,7D,1F,C0,15,42,Benign
1070000003.447422,125,90,00,40,9F,40,20,61,60,Benign
1070000003.448428,6E0,08,4A,08,36,08,41,08,41,Benign
1070000003.44843,153,00,00,00,00,00,0C,00,0A,Benign
1070000003.448431,662,4C,A0,00,00,40,00,00,00,Benign
1070000003.448432,19C,14,A0,20,09,42,00,28,40,Benign
1070000003.448433,0D0,52,5F,04,62,62,09,87,00,Benign
1070000003.449522,033,16,CD,21,69,4E,84,E7,C0,Benign
1070000003.449523,274,58,F2,0A,F2,10,7C,AD,BF,Benign
1070000003.449524,0C0,60,00,00,00,00,00,00,00,Benign
1070000003.449525,498,84,00,20,00,6A,82,62,01,Benign
1070000003.450498,2E1,00,00,00,00,00,00,00,04,Benign
1070000003.4505,354,20,34,00,00,00,05,25,80,Benign
1070000003.450501,5E1,89,20,A0,07,0A,00,98,80,Benign
1070000003.450502,162,2D,88,02,64,B8,12,5B,CD,Benign
1070000003.451498,0A7,00,51,2D,25,B1,2D,90,A0,Benign
1070000003.4515,497,00,00,00,00,00,00,00,00,Benign
1070000003.451501,230,F3,00,00,02,D4,00,18,00,Benign
1070000003.454279,00E,20,55,D6,02,08,09,6F,AE,Benign
1070000003.45527,2E2,18,08,0D,40,40,00,01,18,Benign
1070000003.455272,345,05,02,02,C2,3C,77,40,81,Benign
1070000003.455273,430,00,4F,44,8C,DE,80,11,A0,Benign
1070000003.455274,130,00,01,70,00,00,00,00,00,Benign
1070000003.456285,107,00,00,00,00,00,00,00,00,Benign
1070000003.456287,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.456289,6E0,08,42,08,34,08,43,08,3F,Benign
1070000003.45629,0BA,06,98,15,44,10,00,00,9C,Benign
1070000003.457281,4FD,11,39,0A,5B,4D,0A,CA,08,Benign
1070000003.457283,125,90,00,40,9F,40,20,43,60,Benign
1070000003.458313,0D0,5A,5F,04,62,61,09,87,00,Benign
1070000003.458314,033,16,CD,19,70,BE,C4,E7,C0,Benign
1070000003.459334,66C,00,80,10,00,18,00,00,20,Benign
1070000003.460357,618,FB,7D,BE,FF,F7,77,BF,DD,Benign
1070000003.46036,354,20,34,00,00,00,05,25,80,Benign
1070000003.460361,5E1,89,20,A0,07,0A,00,98,80,Benign
1070000003.460362,3C1,7B,55,1F,BC,7D,A6,A9,2E,Benign
1070000003.460362,28B,00,00,00,00,00,00,00,00,Benign
1070000003.461375,0A7,00,51,2C,25,B1,2D,90,A0,Benign
1070000003.461377,2D2,00,00,10,00,00,00,00,00,Benign
1070000003.461378,277,1E,01,80,00,00,00,01,18,Benign
1070000003.463971,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.464995,00E,20,55,D6,02,08,09,6F,AE,Benign
1070000003.465997,1E5,01,46,04,05,A8,41,A3,E0,Benign
1070000003.465999,193,00,08,08,03,E8,08,00,00,Benign
1070000003.466,20E,4E,20,07,A4,C0,BF,EF,FF,Benign
1070000003.46701,522,DF,7F,D0,00,79,68,00,1C,Benign
1070000003.467011,366,7F,DD,C8,02,01,47,CE,38,Benign
1070000003.467012,580,00,00,00,05,16,87,ED,20,Benign
1070000003.467013,434,04,0A,20,A5,25,B2,A6,50,Benign
1070000003.468033,69E,04,40,04,7D,1F,C0,15,42,Benign
1070000003.468035,125,90,00,40,9F,40,20,25,60,Benign
1070000003.468036,6E0,08,50,08,38,08,43,08,3F,Benign
1070000003.468037,32D,00,00,04,20,AC,01,00,20,Benign
1070000003.468038,4E7,00,00,00,13,03,76,00,00,Benign
1070000003.469034,153,00,00,00,00,00,0C,00,0A,Benign
1070000003.469035,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.469036,295,00,00,00,00,00,00,18,40,Benign
1070000003.469037,662,4C,A0,00,00,40,00,00,00,Benign
1070000003.47006,684,4C,D5,7F,D9,41,67,90,1E,Benign
1070000003.470061,636,24,9C,BD,C1,2C,07,40,00,Benign
1070000003.470062,2E1,00,00,00,00,00,00,00,04,Benign
1070000003.470063,354,20,34,00,00,00,05,16,80,Benign
1070000003.471062,5E1,89,20,80,07,0A,00,98,80,Benign
1070000003.471065,2D7,10,00,60,D8,00,00,00,08,Benign
1070000003.471066,19C,18,9C,20,09,42,00,28,40,Benign
1070000003.471067,0D0,62,5F,04,64,60,09,87,00,Benign
1070000003.4721,033,16,CD,11,70,BF,04,E7,C0,Benign
1070000003.472101,274,58,F2,0C,F0,10,7C,AD,BF,Benign
1070000003.472102,0C0,60,00,00,00,00,00,00,00,Benign
1070000003.472103,162,2D,88,02,64,BA,12,5C,CD,Benign
1070000003.472103,0A7,00,51,2D,25,B1,2D,90,A0,Benign
1070000003.4731,26E,01,06,40,82,89,16,0A,04,Benign
1070000003.473102,498,84,00,20,00,68,82,62,42,Benign
1070000003.473103,585,00,40,00,00,00,02,00,18,Benign
1070000003.473104,3E4,00,D4,00,00,84,00,00,00,Benign
1070000003.474119,65C,40,08,53,46,2C,E0,00,00,Benign
1070000003.474121,577,00,00,08,00,00,00,01,44,Benign
1070000003.474122,3A2,00,00,00,00,18,01,E0,00,Benign
1070000003.474123,230,F2,00,00,02,D4,00,1A,00,Benign
1070000003.475134,00E,20,55,D6,02,08,09,6F,A8,Benign
1070000003.476139,107,00,00,00,00,00,00,00,00,Benign
1070000003.476141,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.476142,6E0,08,4B,08,36,08,43,08,3E,Benign
1070000003.476143,0F1,3E,10,1C,C0,03,59,CC,00,Benign
1070000003.477161,125,90,00,40,9F,40,20,07,60,Benign
1070000003.478185,5B3,04,00,00,00,00,00,04,00,Benign
1070000003.478186,0D0,6A,5F,04,64,5E,09,88,00,Benign
1070000003.478187,033,16,CD,09,71,4F,44,E7,D0,Benign
1070000003.479731,354,20,34,00,00,00,05,16,80,Benign
1070000003.480744,5E1,89,20,80,07,0A,00,94,80,Benign
1070000003.480746,28B,00,00,00,00,00,00,00,00,Benign
1070000003.480747,0A7,00,51,2B,A5,B1,2D,90,A0,Benign
1070000003.480748,407,39,BC,61,C0,01,C1,7A,E0,Benign
1070000003.483825,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.484802,00E,20,55,D6,02,08,09,6F,AE,Benign
1070000003.485827,3C1,7B,55,1F,BB,FD,67,69,2E,Benign
1070000003.48583,193,00,08,08,03,E8,08,00,00,Benign
1070000003.485831,20E,4E,20,03,A4,C2,3F,EF,FF,Benign
1070000003.486842,522,DF,7F,D0,00,78,F0,00,1C,Benign
1070000003.486844,366,80,9D,C8,02,01,47,CE,38,Benign
1070000003.486845,580,00,00,00,05,0F,07,ED,20,Benign
1070000003.486846,434,04,22,A0,A5,B6,23,36,E0,Benign
1070000003.486847,69E,04,40,04,7D,1F,C0,15,42,Benign
1070000003.487848,125,90,00,40,9F,40,3F,E9,60,Benign
1070000003.487849,6E0,08,46,08,39,08,45,08,3E,Benign
1070000003.487856,498,84,00,20,00,67,82,62,43,Benign
1070000003.487857,230,F1,00,00,02,D4,00,1C,00,Benign
1070000003.488886,153,00,00,00,00,00,0C,00,0A,Benign
1070000003.488887,662,4C,A0,00,00,40,00,00,00,Benign
1070000003.488888,19C,1C,98,20,09,42,00,28,40,Benign
1070000003.488889,0D0,72,5F,04,66,5D,09,88,00,Benign
1070000003.48991,033,16,C5,01,65,2F,84,E7,D0,Benign
1070000003.489912,274,58,F2,0E,EE,10,7C,AD,BF,Benign
1070000003.489913,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.489914,2E1,00,00,00,00,00,00,00,04,Benign
1070000003.490931,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.490933,0F4,9A,0C,01,02,04,B1,02,40,Benign
1070000003.490934,2C1,01,F3,CF,C7,C9,1E,BF,3A,Benign
1070000003.490935,354,20,34,40,00,00,05,07,00,Benign
1070000003.491929,5E1,89,20,60,07,0A,00,94,80,Benign
1070000003.491932,0C0,60,00,00,00,00,00,00,00,Benign
1070000003.491933,162,2D,88,02,64,BA,12,5C,CD,Benign
1070000003.491934,0A7,00,51,2D,A5,B1,2D,90,A0,Benign
1070000003.494268,00E,20,55,D6,02,08,09,6F,BA,Benign
1070000003.495327,107,00,00,00,00,00,00,00,00,Benign
1070000003.496381,FFF,00,00,00,00,00,00,00,00,Benign
1070000003.496383,6E0,08,43,08,3F,08,43,08,3B,Benign
1070000003.496384,0BA,06,98,15,44,10,00,00,9C,Benign
1070000003.496385,041,80,22,00,20,01,00,00,00,Benign
1070000003.497429,125,90,00,40,9F,40,3F,CB,60,Benign
1070000003.498428,295,00,00,00,00,00,00,18,40,Benign
1070000003.49843,0D0,7A,5F,04,66,5C,09,88,00,Benign
1070000003.498431,033,16,C4,F9,65,2F,C4,E7,D0,Benign
1070000003.49962,354,20,34,40,00,00,05,70,00,Benign
