Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1050000002.856868,434,03,6A,A0,AA,CB,F7,DF,30,Benign
1050000002.856869,6E0,04,49,04,3D,04,46,04,48,Benign
1050000002.857901,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.857903,153,00,00,00,00,00,0C,00,0A,Benign
1050000002.857904,662,4F,60,00,00,40,00,00,00,Benign
1050000002.857904,19C,04,AE,20,09,82,00,29,10,Benign
1050000002.857905,0D0,12,7B,0C,60,06,04,F0,00,Benign
1050000002.858906,033,00,06,B0,00,0C,82,47,D0,Benign
1050000002.858908,274,00,F2,02,FC,10,7C,85,D3,Benign
1050000002.858909,0C0,20,00,00,00,00,00,00,00,Benign
1050000002.85891,498,87,FF,BF,FC,FC,81,3B,CD,Benign
1050000002.859919,230,F7,00,00,02,EC,00,10,00,Benign
1050000002.861094,26E,01,06,40,82,89,22,0A,04,Benign
1050000002.862113,2E1,00,00,00,00,00,00,00,04,Benign
1050000002.862115,354,1F,E4,00,00,00,07,69,80,Benign
1050000002.862116,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.863046,162,00,08,02,73,EA,11,F4,CE,Benign
1050000002.863049,0A7,00,10,FA,64,D1,28,20,A0,Benign
1050000002.864136,125,90,00,40,DF,3F,7F,B3,60,Benign
1050000002.865083,3C1,7B,55,1F,BB,04,A0,E9,2E,Benign
1050000002.865084,025,00,00,02,88,40,40,14,01,Benign
1050000002.866152,00E,20,52,D6,02,08,09,76,74,Benign
1050000002.866154,6E0,04,47,04,3A,04,45,04,46,Benign
1050000002.866155,107,00,00,00,00,00,00,00,00,Benign
1050000002.866156,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.867184,0BA,06,98,0F,84,10,00,01,B4,Benign
1050000002.867186,041,80,22,00,20,01,00,00,00,Benign
1050000002.867187,295,00,00,00,00,00,00,08,40,Benign
1050000002.868174,0D0,1A,7B,0C,60,07,04,EE,00,Benign
1050000002.868177,033,00,06,A8,00,0C,C2,47,D0,Benign
1050000002.868178,4FD,11,33,0A,4E,45,0A,4A,08,Benign
1050000002.871601,354,1F,E4,00,00,00,07,69,80,Benign
1050000002.872564,5E1,89,3F,E0,0B,0A,00,A0,80,Benign
1050000002.872567,28B,00,00,00,00,00,00,00,00,Benign
1050000002.872568,0A7,00,10,FA,64,D1,28,20,A0,Benign
1050000002.872569,03D,00,01,B5,80,00,00,00,00,Benign
1050000002.873821,69E,04,40,04,7E,1F,C0,15,42,Benign
1050000002.87484,125,90,00,40,DF,3F,7F,95,60,Benign
1050000002.875819,193,00,08,08,03,E8,08,00,00,Benign
1050000002.87582,00E,20,52,D6,02,08,09,76,7A,Benign
1050000002.875821,20E,4E,20,03,A2,75,BF,EF,FF,Benign
1050000002.875822,522,DF,7F,D0,00,7B,48,00,1C,Benign
1050000002.876856,366,80,5D,C8,02,01,47,CE,38,Benign
1050000002.876857,580,00,00,00,03,B4,88,00,00,Benign
1050000002.876858,434,03,8A,A0,AB,1C,38,1F,80,Benign
1050000002.876859,6E0,04,4B,04,3E,04,44,04,46,Benign
1050000002.877883,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.87789,153,00,00,00,00,00,0C,00,0A,Benign
1050000002.877891,662,4F,60,00,00,40,00,00,00,Benign
1050000002.877892,19C,08,AA,20,09,82,00,29,10,Benign
1050000002.878883,0D0,22,7B,0C,60,06,04,EE,00,Benign
1050000002.878884,033,00,06,A0,00,0D,02,47,D0,Benign
1050000002.878885,274,00,F2,04,FA,10,7C,85,D3,Benign
1050000002.878886,0C0,20,00,00,00,00,00,00,00,Benign
1050000002.878887,498,87,FF,BF,FC,FA,81,3C,0E,Benign
1050000002.879882,464,00,02,40,00,00,90,15,59,Benign
1050000002.879883,230,F6,00,00,02,EC,00,12,00,Benign
1050000002.881585,2E1,00,00,00,00,00,00,00,04,Benign
1050000002.882591,354,1F,E4,00,00,00,07,5A,80,Benign
1050000002.882593,5E1,89,3F,E0,0B,0A,00,A0,80,Benign
1050000002.882594,162,00,08,02,73,EA,11,F4,CE,Benign
1050000002.882595,0A7,00,10,F9,E4,E1,28,20,A0,Benign
1050000002.88361,55C,10,1B,00,00,41,82,30,00,Benign
1050000002.884603,125,90,00,40,DF,3F,7F,77,60,Benign
1050000002.884605,5B3,04,00,00,00,00,00,04,00,Benign
1050000002.885631,00E,20,52,D6,02,08,09,76,74,Benign
1050000002.885633,6E0,04,40,04,3B,04,44,04,46,Benign
1050000002.886653,107,00,00,00,00,00,00,00,00,Benign
1050000002.886655,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.886656,297,11,00,00,20,00,02,51,10,Benign
1050000002.886657,5AF,20,C0,00,00,00,20,10,00,Benign
1050000002.88765,32D,00,00,04,20,AC,01,00,20,Benign
1050000002.887651,0D0,2A,7B,0C,60,04,04,EF,00,Benign
1050000002.887652,033,00,06,98,00,0D,42,47,D0,Benign
1050000002.887654,577,00,00,08,00,00,00,01,42,Benign
1050000002.889559,3C1,7B,55,1F,BB,03,E1,A9,2E,Benign
1050000002.890698,585,00,40,00,00,00,02,00,18,Benign
1050000002.891708,354,1F,E4,00,00,00,07,5A,80,Benign
1050000002.892731,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.892733,28B,00,00,00,00,00,00,00,00,Benign
1050000002.892734,0A7,00,10,FA,64,D1,28,20,A0,Benign
1050000002.892735,1CA,3F,F9,FF,80,00,00,0C,38,Benign
1050000002.893788,69E,04,40,04,7F,1F,C0,15,42,Benign
1050000002.894813,125,90,00,40,DF,3F,7F,59,60,Benign
1050000002.894815,03C,00,00,04,00,32,00,00,00,Benign
1050000002.895836,207,04,04,E0,58,2B,1E,D5,18,Benign
1050000002.895837,4C9,01,F8,95,82,0D,02,F6,4B,Benign
1050000002.895839,193,00,08,08,03,E8,08,00,00,Benign
1050000002.89584,20E,4E,20,03,A2,75,3F,EF,FF,Benign
1050000002.895841,00E,20,52,D6,02,08,09,76,74,Benign
1050000002.896784,522,DF,7F,D0,00,7A,D0,00,1C,Benign
1050000002.896786,366,80,1D,C8,02,01,47,CE,38,Benign
1050000002.896787,580,00,00,00,03,AD,08,00,00,Benign
1050000002.896788,434,03,AA,A0,AB,5C,88,6F,D0,Benign
1050000002.897881,153,00,00,00,00,00,0C,00,0A,Benign
1050000002.897883,295,00,00,00,00,00,00,08,40,Benign
1050000002.897884,662,4F,60,00,00,40,00,00,00,Benign
1050000002.897885,19C,0C,A6,20,09,82,00,29,10,Benign
1050000002.898901,0D0,32,7B,0C,60,03,04,EF,00,Benign
1050000002.898903,033,00,06,90,00,0D,82,47,D0,Benign
1050000002.898904,274,00,F2,06,F8,10,7C,85,D3,Benign
1050000002.898905,6E0,04,4B,04,40,04,44,04,46,Benign
1050000002.899899,0C0,20,00,00,00,00,00,00,00,Benign
1050000002.8999,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.899901,498,87,FF,BF,FC,FA,81,3B,CF,Benign
1050000002.899902,1D6,02,0B,80,80,30,24,05,80,Benign
1050000002.90092,230,F5,00,00,02,EC,00,14,00,Benign
1050000002.900922,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.900923,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.900924,0F4,9A,0C,01,02,04,B1,02,40,Benign
1050000002.90191,2E1,00,00,00,00,00,00,00,04,Benign
1050000002.901911,354,1F,E4,00,00,00,07,4B,80,Benign
1050000002.902943,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.902945,162,00,08,02,73,EA,11,F4,CE,Benign
1050000002.902946,0A7,00,10,FA,E4,D1,28,20,A0,Benign
1050000002.902947,2A3,00,00,00,84,28,80,3C,10,Benign
1050000002.90396,2B4,14,EA,D8,00,00,00,58,00,Benign
1050000002.903962,125,90,00,40,DF,3F,7F,3B,60,Benign
1050000002.905045,6E0,04,4B,04,3F,04,44,04,47,Benign
1050000002.906052,00E,20,52,D6,02,08,09,76,7A,Benign
1050000002.90606,107,00,00,00,00,00,00,00,00,Benign
1050000002.907041,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.907042,0BA,06,98,0F,84,10,00,01,B4,Benign
1050000002.907043,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.907044,0D0,3A,7B,0C,60,03,04,EE,00,Benign
1050000002.90808,033,00,06,88,00,0D,C2,47,D0,Benign
1050000002.911577,354,1F,E4,00,00,00,07,44,00,Benign
1050000002.912583,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.912585,28B,00,00,00,00,00,00,00,00,Benign
1050000002.912586,6FC,00,00,07,67,52,B2,90,00,Benign
1050000002.912587,0A7,00,10,FA,64,D1,28,20,A0,Benign
1050000002.913604,239,00,00,00,44,60,00,45,E0,Benign
1050000002.913606,0D7,00,00,02,00,80,00,00,00,Benign
1050000002.914584,69E,04,40,04,7F,1F,C0,15,42,Benign
1050000002.914586,125,90,00,40,DF,3F,7F,1D,60,Benign
1050000002.914587,3C1,7B,55,1F,BB,C2,A2,29,2E,Benign
1050000002.915594,193,00,08,08,03,E8,08,00,00,Benign
1050000002.915596,00E,20,52,D6,02,08,09,76,74,Benign
1050000002.915597,20E,4E,20,03,A2,75,3F,EF,FF,Benign
1050000002.916648,522,DF,7F,D0,00,7A,58,00,1C,Benign
1050000002.91665,366,80,1D,C8,02,01,47,CE,38,Benign
1050000002.916651,580,00,00,00,03,A5,88,00,00,Benign
1050000002.916652,434,03,CA,A0,AB,9C,C8,A0,10,Benign
1050000002.917672,6E0,04,50,04,40,04,42,04,42,Benign
1050000002.917674,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.917675,153,00,00,00,00,00,0C,00,0A,Benign
1050000002.917675,662,4F,60,00,00,40,00,00,00,Benign
1050000002.917676,19C,10,A2,20,09,82,00,29,10,Benign
1050000002.918689,0D0,42,7B,0C,60,02,04,EE,00,Benign
1050000002.918691,033,00,06,80,00,0E,02,47,D0,Benign
1050000002.918692,274,00,F2,08,F6,10,7C,85,D3,Benign
1050000002.918693,0C0,20,00,00,00,00,00,00,00,Benign
1050000002.919683,66C,00,80,10,00,18,00,00,20,Benign
1050000002.919684,498,87,FF,BF,FC,09,81,3B,C0,Benign
1050000002.919685,4FD,11,37,0A,4E,4B,0A,C9,88,Benign
1050000002.919686,230,F4,00,00,02,EC,00,16,00,Benign
1050000002.92158,2E1,00,00,00,00,00,00,00,04,Benign
1050000002.922606,354,1F,E4,00,00,00,07,44,00,Benign
1050000002.922607,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.922608,162,00,08,02,73,EA,11,F4,CE,Benign
1050000002.922609,0A7,00,10,F9,E4,E1,28,20,A0,Benign
1050000002.923624,497,00,00,00,00,00,00,00,00,Benign
1050000002.923625,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.924626,125,90,00,40,DF,3F,7E,FF,60,Benign
1050000002.925648,6E0,04,50,04,40,04,41,04,43,Benign
1050000002.925649,00E,20,52,D6,02,08,09,76,6E,Benign
1050000002.92565,2E2,18,08,0D,40,40,00,01,18,Benign
1050000002.926668,345,05,02,02,C2,3C,77,40,81,Benign
1050000002.926669,107,00,00,00,00,00,00,00,00,Benign
1050000002.92667,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.926672,430,00,4D,44,8C,D0,80,11,A0,Benign
1050000002.927659,130,00,01,70,00,00,00,00,00,Benign
1050000002.92766,295,00,00,00,00,00,00,08,40,Benign
1050000002.927661,0D0,4A,7B,0C,60,01,04,EE,00,Benign
1050000002.927662,033,00,06,78,00,0E,42,47,D0,Benign
1050000002.931641,354,1F,E4,00,00,00,07,35,00,Benign
1050000002.932669,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.932671,28B,00,00,00,00,00,00,00,00,Benign
1050000002.932672,0A7,00,10,FA,64,D1,28,20,A0,Benign
1050000002.932673,2D2,00,00,18,3E,80,00,00,00,Benign
1050000002.933792,69E,04,40,04,7F,1F,C0,15,42,Benign
1050000002.934812,125,90,00,40,DF,3F,60,C1,60,Benign
1050000002.934813,2C1,01,F3,6F,C7,CB,1E,E3,14,Benign
1050000002.935832,193,00,08,08,03,E8,08,00,00,Benign
1050000002.935834,00E,20,52,D6,02,08,09,76,74,Benign
1050000002.935835,20E,4E,20,07,A2,76,3F,EF,FF,Benign
1050000002.935836,522,DF,7F,D0,00,79,E0,00,1C,Benign
1050000002.936829,366,80,1D,C8,02,01,47,CE,38,Benign
1050000002.936831,580,00,00,00,03,9E,08,00,00,Benign
1050000002.936832,434,03,EA,A0,AB,ED,08,E0,50,Benign
1050000002.936833,6E0,04,4B,04,40,04,43,04,44,Benign
1050000002.937826,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.937828,4E7,00,00,00,14,03,7C,00,00,Benign
1050000002.937834,153,00,00,00,00,00,0C,00,0A,Benign
1050000002.937835,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.938867,662,4F,60,00,00,40,00,00,00,Benign
1050000002.938869,684,4C,D7,78,59,41,67,50,1E,Benign
1050000002.938871,636,24,9C,FE,40,F0,08,70,00,Benign
1050000002.938873,2D7,10,00,60,D8,00,00,00,08,Benign
1050000002.939872,19C,14,9E,20,09,82,00,29,10,Benign
1050000002.939873,0D0,52,7B,0C,60,00,04,EE,00,Benign
1050000002.939874,033,00,06,70,00,0E,82,47,D0,Benign
1050000002.939875,3C1,7B,55,1F,BC,C0,E2,E9,2E,Benign
1050000002.939875,274,00,F2,0A,F4,10,7C,85,D3,Benign
1050000002.940876,0C0,20,00,00,00,00,00,00,00,Benign
1050000002.940878,4CB,80,00,00,00,00,0E,00,00,Benign
1050000002.940879,498,87,FF,BF,FC,0B,81,3B,01,Benign
1050000002.94088,280,18,E0,02,70,00,00,00,00,Benign
1050000002.941898,3E4,00,D8,00,00,85,00,00,00,Benign
1050000002.941899,32D,00,00,04,20,AC,01,00,20,Benign
1050000002.9419,65C,40,08,F2,D6,80,00,00,00,Benign
1050000002.941901,2E1,00,00,00,00,00,00,00,04,Benign
1050000002.942896,354,1F,E4,00,00,00,07,2D,80,Benign
1050000002.942897,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.942898,162,00,08,02,73,EA,11,F4,CE,Benign
1050000002.942899,0A7,00,10,FA,E4,D1,28,20,A0,Benign
1050000002.943912,577,00,00,08,00,00,00,01,42,Benign
1050000002.943913,230,F3,00,00,02,EC,00,18,00,Benign
1050000002.943914,125,90,00,40,DF,3F,60,A3,60,Benign
1050000002.945038,6E0,04,48,04,46,04,43,04,43,Benign
1050000002.946035,00E,20,52,D6,02,08,09,76,74,Benign
1050000002.947057,107,00,00,00,00,00,00,00,00,Benign
1050000002.947058,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.947059,0BA,06,98,0F,84,10,00,01,B4,Benign
1050000002.94706,0D0,5A,7B,0C,60,02,04,EB,00,Benign
1050000002.948072,033,00,06,68,00,0E,C2,47,D0,Benign
1050000002.951515,354,1F,E4,00,00,00,07,2D,80,Benign
1050000002.952559,5E1,89,3F,E0,0B,0A,00,A0,80,Benign
1050000002.952561,28B,00,00,00,00,00,00,00,00,Benign
1050000002.952562,0A7,00,10,F9,E4,D1,28,20,A0,Benign
1050000002.952563,407,40,01,60,80,28,80,89,A0,Benign
1050000002.953788,69E,04,40,04,7F,1F,C0,15,42,Benign
1050000002.954795,125,90,00,40,DF,3F,60,85,60,Benign
1050000002.955825,193,00,08,08,03,E8,08,00,00,Benign
1050000002.955827,00E,20,52,D6,02,08,09,76,7A,Benign
1050000002.955828,20E,4E,20,07,A2,76,3F,EF,FF,Benign
1050000002.955829,522,DF,7F,D0,00,79,68,00,1C,Benign
1050000002.956823,366,80,1D,C8,02,01,47,CE,38,Benign
1050000002.956825,580,00,00,00,03,96,88,00,00,Benign
1050000002.956826,434,04,0A,A0,AC,2D,49,30,90,Benign
1050000002.956827,6E0,04,4E,04,45,04,41,04,43,Benign
1050000002.957804,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.957806,153,00,00,00,00,00,0C,00,0A,Benign
1050000002.957807,295,00,00,00,00,00,00,08,40,Benign
1050000002.957808,662,4F,60,00,00,40,00,00,00,Benign
1050000002.958802,19C,18,9A,20,09,82,00,29,10,Benign
1050000002.958804,0D0,62,7B,0C,60,01,04,EB,00,Benign
1050000002.958805,033,00,06,60,00,0F,02,47,D0,Benign
1050000002.958806,274,00,F2,0C,F2,10,7C,85,D3,Benign
1050000002.958807,0C0,20,00,00,00,00,00,00,00,Benign
1050000002.959816,498,87,FF,BF,FC,09,81,3B,42,Benign
1050000002.959818,230,F2,00,00,02,EC,00,1A,00,Benign
1050000002.959819,26E,01,06,40,82,89,22,0A,04,Benign
1050000002.961519,2E1,00,00,00,00,00,00,00,04,Benign
1050000002.962516,354,1F,E4,00,00,00,07,1E,80,Benign
1050000002.962517,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.962519,162,00,08,02,73,EA,11,F4,CE,Benign
1050000002.96252,0A7,00,10,F9,E4,D1,28,20,A0,Benign
1050000002.963719,125,90,00,40,DF,3F,60,67,60,Benign
1050000002.964751,3C1,7B,55,1F,BC,80,A3,69,2E,Benign
1050000002.965756,6E0,04,48,04,48,04,41,04,41,Benign
1050000002.965757,00E,20,52,D6,02,08,09,76,6E,Benign
1050000002.966763,107,00,00,00,00,00,00,00,00,Benign
1050000002.966764,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.966765,30A,20,2D,80,01,D5,B2,0A,00,Benign
1050000002.967771,0D0,6A,7B,0C,60,FF,04,EC,00,Benign
1050000002.967778,033,00,06,58,00,0F,42,47,D0,Benign
1050000002.967779,4FD,11,38,0A,4E,4B,0B,49,88,Benign
1050000002.971606,354,1F,E4,00,00,00,07,1E,80,Benign
1050000002.972662,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.972664,28B,00,00,00,00,00,00,00,00,Benign
1050000002.972665,0A7,00,10,FA,E4,D1,28,20,A0,Benign
1050000002.972666,03D,00,01,B5,80,00,00,00,00,Benign
1050000002.973788,69E,04,40,04,7F,1F,C0,15,42,Benign
1050000002.97478,125,90,00,40,DF,3F,60,49,60,Benign
1050000002.975765,193,00,08,08,03,E8,08,00,00,Benign
1050000002.975767,00E,20,52,D6,02,08,09,76,6E,Benign
1050000002.975768,20E,4E,20,03,A2,76,3F,EF,EF,Benign
1050000002.975769,522,DF,7F,D0,00,78,F0,00,1C,Benign
1050000002.976764,366,80,1D,C8,02,01,47,CE,38,Benign
1050000002.976766,580,00,00,00,03,8F,08,00,00,Benign
1050000002.976767,434,04,2A,A0,AC,6D,99,70,E0,Benign
1050000002.976768,6E0,04,55,04,48,04,41,04,40,Benign
1050000002.977768,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.97777,153,00,00,00,00,00,0C,00,0A,Benign
1050000002.977771,662,4F,60,00,00,40,00,00,00,Benign
1050000002.977772,19C,1C,96,20,09,82,00,29,10,Benign
1050000002.977773,0D0,72,7B,0C,60,FE,04,EC,00,Benign
1050000002.978768,033,00,06,50,00,0F,82,47,D0,Benign
1050000002.978769,274,00,F2,0E,F0,10,7C,85,D3,Benign
1050000002.97877,0C0,20,00,00,00,00,00,00,00,Benign
1050000002.978771,498,87,FF,BF,FC,0A,81,3A,C3,Benign
1050000002.979801,464,00,02,40,00,00,90,14,5A,Benign
1050000002.979802,230,F1,00,00,02,EC,00,1C,00,Benign
1050000002.981522,2E1,00,00,00,00,00,00,00,04,Benign
1050000002.98255,354,1F,E4,00,00,00,07,0F,80,Benign
1050000002.982551,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000002.982552,162,00,08,02,73,EA,11,F4,CE,Benign
1050000002.982553,0A7,00,10,FA,E4,D1,28,20,A0,Benign
1050000002.983738,125,90,00,40,DF,3F,60,2B,60,Benign
1050000002.984732,5B3,04,00,00,00,00,00,04,00,Benign
1050000002.985752,6E0,04,50,04,47,04,42,04,41,Benign
1050000002.985753,00E,20,52,D6,02,08,09,76,7A,Benign
1050000002.986753,107,00,00,00,00,00,00,00,00,Benign
1050000002.986755,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.986756,0BA,06,98,0F,84,10,00,01,B4,Benign
1050000002.986757,51B,08,02,87,4D,F3,70,00,01,Benign
1050000002.987764,32D,00,00,04,20,AC,01,00,20,Benign
1050000002.987766,295,00,00,00,00,00,00,08,40,Benign
1050000002.987767,0D0,7A,7B,0C,60,FF,04,EA,00,Benign
1050000002.987768,033,00,06,48,00,0F,C2,47,D0,Benign
1050000002.987769,577,00,00,08,00,00,00,01,44,Benign
1050000002.989444,3C1,7B,55,1F,BA,C1,A4,29,2E,Benign
1050000002.991511,585,00,40,00,00,00,02,00,18,Benign
1050000002.992541,354,1F,E4,00,00,00,07,80,00,Benign
1050000002.992542,5E1,89,3F,E0,0B,0A,00,A0,80,Benign
1050000002.992543,28B,00,00,00,00,00,00,00,00,Benign
1050000002.992544,0A7,00,10,F9,E4,D1,28,20,A0,Benign
1050000002.993598,1CA,3F,F9,FF,80,00,00,0C,38,Benign
1050000002.993601,2B4,14,EA,D9,00,00,00,58,00,Benign
1050000002.994616,69E,04,40,04,7F,1F,C0,15,42,Benign
1050000002.994617,125,90,00,40,DF,3F,60,0D,60,Benign
1050000002.994618,03C,00,00,04,00,2F,00,00,00,Benign
1050000002.995635,207,04,04,60,48,2B,1E,D5,18,Benign
1050000002.995637,4C9,01,F8,D5,82,0D,03,F6,4B,Benign
1050000002.995638,193,00,08,08,03,E8,08,00,00,Benign
1050000002.995639,20E,4E,20,03,A2,76,BF,CF,F7,Benign
1050000002.996648,00E,20,52,D6,02,08,09,76,7A,Benign
1050000002.99665,522,DF,7F,D0,00,78,78,00,1C,Benign
1050000002.996651,366,80,1D,C8,02,01,47,CE,38,Benign
1050000002.996652,580,00,00,00,03,87,88,00,00,Benign
1050000002.997656,434,04,4A,A0,AC,AD,D9,B1,20,Benign
1050000002.997657,153,00,00,00,00,00,0C,00,0A,Benign
1050000002.997658,662,4F,60,00,00,40,00,00,00,Benign
1050000002.997659,19C,00,B2,20,09,82,00,29,10,Benign
1050000002.998695,0D0,02,7B,0C,60,0E,04,EA,00,Benign
1050000002.998697,033,00,06,C0,00,0C,02,47,D0,Benign
1050000002.998698,274,00,F2,00,FE,10,7C,85,D3,Benign
1050000002.998699,6E0,04,4F,04,48,04,41,04,40,Benign
1050000002.999677,0C0,20,00,00,00,00,00,00,00,Benign
1050000002.999678,FFF,00,00,00,00,00,00,00,00,Benign
1050000002.999679,498,87,FF,BF,FC,09,81,3A,C4,Benign
1050000002.99968,1D6,02,8F,C2,80,34,74,05,90,Benign
1050000002.999681,230,F0,00,00,02,EC,00,1E,00,Benign
1050000003.000693,FFF,00,00,00,00,00,00,00,00,Benign
1050000003.000694,FFF,00,00,00,00,00,00,00,00,Benign
1050000003.001712,0F4,9A,0C,01,02,04,B1,02,40,Benign
1050000003.001714,2E1,00,00,00,00,00,00,00,04,Benign
1050000003.002738,354,1F,E4,00,00,00,07,80,00,Benign
1050000003.002739,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000003.00274,162,00,08,02,73,EA,11,F4,CE,Benign
1050000003.002741,0A7,00,10,F9,E4,D1,28,20,A0,Benign
1050000003.003751,2A3,00,00,00,84,28,80,3C,10,Benign
1050000003.003753,125,90,00,40,DF,3F,7F,EF,60,Benign
1050000003.005034,6E0,04,53,04,4C,04,41,04,40,Benign
1050000003.006031,00E,20,52,D6,02,08,09,76,74,Benign
1050000003.006032,107,00,00,00,00,00,00,00,00,Benign
1050000003.007033,FFF,00,00,00,00,00,00,00,00,Benign
1050000003.007035,FFF,00,00,00,00,00,00,00,00,Benign
1050000003.007036,533,ED,7F,CF,7E,FF,F2,EF,7F,Benign
1050000003.007037,0D0,0A,7B,0C,60,0D,04,EA,00,Benign
1050000003.008053,033,00,06,B8,00,0C,42,47,D0,Benign
1050000003.011635,354,1F,E4,00,00,00,07,71,00,Benign
1050000003.012658,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000003.01266,28B,00,00,00,00,00,00,00,00,Benign
1050000003.012661,6FC,00,00,07,67,12,B2,90,00,Benign
1050000003.012661,0A7,00,10,FA,64,E1,28,20,A0,Benign
1050000003.013652,239,00,00,00,44,40,00,45,E0,Benign
1050000003.013654,0D7,00,00,02,00,80,00,00,00,Benign
1050000003.01467,69E,04,40,04,7F,1F,C0,15,42,Benign
1050000003.014673,125,90,00,40,DF,3F,7F,D1,60,Benign
1050000003.014674,3C1,7B,55,1F,BA,01,E4,A9,2E,Benign
1050000003.015673,193,00,08,08,03,E8,08,00,00,Benign
1050000003.015674,00E,20,52,D6,02,08,09,76,6E,Benign
1050000003.015675,20E,4E,1F,FF,A2,77,3F,AF,FF,Benign
1050000003.016673,522,DF,7F,D0,00,7F,80,00,1C,Benign
1050000003.016675,366,80,1D,C8,02,01,47,CE,38,Benign
1050000003.016676,580,00,00,00,03,F8,08,00,00,Benign
1050000003.016677,434,04,6A,80,AC,FE,19,F1,60,Benign
1050000003.016678,6E0,04,47,04,4B,04,40,04,40,Benign
1050000003.017691,FFF,00,00,00,00,00,00,00,00,Benign
1050000003.017693,153,00,00,00,00,00,0C,00,0A,Benign
1050000003.017694,295,00,00,00,00,00,00,08,40,Benign
1050000003.017695,662,4F,60,00,00,40,00,00,00,Benign
1050000003.018665,19C,04,AE,20,09,82,00,29,10,Benign
1050000003.018666,0D0,12,7B,0C,60,0C,04,EA,00,Benign
1050000003.018667,033,00,06,B0,00,0C,82,47,D0,Benign
1050000003.018668,274,00,F2,02,FC,10,7C,85,D3,Benign
1050000003.019763,0C0,20,00,00,00,00,00,00,00,Benign
1050000003.019765,66C,00,80,10,00,18,00,00,20,Benign
1050000003.019766,498,87,FF,BF,FC,09,81,3A,85,Benign
1050000003.019767,4FD,11,3C,0A,4E,51,0B,C9,88,Benign
1050000003.020756,230,FF,00,00,02,EC,00,00,00,Benign
1050000003.021781,2E1,00,00,00,00,00,00,00,04,Benign
1050000003.022805,354,1F,E4,00,00,00,07,69,80,Benign
1050000003.022807,5E1,89,3F,E0,0B,0A,00,9C,80,Benign
1050000003.022808,162,00,08,02,73,EA,11,F4,CE,Benign
1050000003.022809,0A7,00,10,FA,64,D1,28,20,A0,Benign
1050000003.02281,497,00,00,00,00,00,00,00,00,Benign
1050000003.023799,2B4,14,EA,D9,00,00,00,58,00,Benign
1050000003.023802,125,90,00,40,DF,3F,7F,B3,60,Benign
1050000003.025011,6E0,04,55,04,4C,04,40,04,3F,Benign
1050000003.026015,00E,20,52,D6,02,08,09,76,7A,Benign
1050000003.026016,2E2,18,08,0D,40,40,00,01,18,Benign
1050000003.026017,345,05,02,02,C2,3C,77,40,81,Benign
1050000003.026018,107,00,00,00,00,00,00,00,00,Benign
1050000003.026999,FFF,00,00,00,00,00,00,00,00,Benign
1050000003.027,0BA,06,98,0F,84,10,00,01,B4,Benign
1050000003.027001,430,00,4D,44,8C,D0,80,11,A0,Benign
1050000003.027002,130,00,01,70,00,00,00,00,00,Benign
1050000003.028046,0D0,1A,7B,0C,60,0C,04,E9,00,Benign
1050000003.028048,033,00,06,A8,00,0C,C2,47,D0,Benign
1050000003.031552,354,1F,E4,00,00,00,07,69,80,Benign
1050000003.03259,5E1,89,3F,E0,0B,0A,00,A0,80,Benign
1050000003.032592,28B,00,00,00,00,00,00,00,00,Benign
1050000003.032593,0A7,00,10,FA,E4,D1,28,20,A0,Benign
1050000003.032594,2D2,00,00,20,3E,80,00,00,00,Benign
1050000003.033609,55C,10,1B,00,00,41,82,30,00,Benign
1050000003.034632,69E,04,40,04,7F,1F,C0,15,42,Benign
1050000003.034634,125,90,00,40,DF,3F,7F,95,60,Benign
