Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1020000000.975303,577,00,00,08,00,00,00,01,48,Benign
1020000000.976254,354,20,0F,00,00,00,01,D4,80,Benign
1020000000.976256,5E1,89,37,20,07,0A,00,A8,80,Benign
1020000000.976257,28B,00,00,00,00,00,00,00,00,Benign
1020000000.977258,0A7,00,51,0E,25,31,2D,A0,A0,Benign
1020000000.977262,407,38,8E,5F,F0,00,01,99,E0,Benign
1020000000.977264,075,0F,32,00,0F,AE,1E,E0,00,Benign
1020000000.979930,0D0,4A,51,04,60,1D,02,D4,00,Benign
1020000000.980948,033,12,2F,09,25,1E,41,27,D0,Benign
1020000000.980950,00E,20,54,16,02,08,09,73,C4,Benign
1020000000.981955,193,00,08,08,03,E8,08,00,00,Benign
1020000000.981957,107,00,00,00,00,00,00,00,00,Benign
1020000000.981958,FFF,00,00,00,00,00,00,00,00,Benign
1020000000.982968,20E,4E,20,03,A1,6A,BF,EF,F7,Benign
1020000000.982969,522,DF,7F,D0,00,7F,80,00,1C,Benign
1020000000.982970,366,80,DD,C8,02,01,47,CE,38,Benign
1020000000.982971,580,00,00,00,06,38,07,FB,90,Benign
1020000000.983976,434,02,EA,A0,A8,D9,E6,DB,F0,Benign
1020000000.983977,6E0,02,71,02,71,02,73,02,73,Benign
1020000000.983978,0BA,06,A8,2D,44,10,00,06,8C,Benign
1020000000.983979,498,84,00,20,00,18,80,B5,0E,Benign
1020000000.985009,464,00,02,40,00,00,90,16,58,Benign
1020000000.985012,125,90,00,40,DF,40,BF,E3,60,Benign
1020000000.985013,03C,00,00,04,00,32,00,00,00,Benign
1020000000.985014,207,04,04,60,48,2A,DE,D5,18,Benign
1020000000.985015,4C9,01,F9,15,82,0D,02,F6,4B,Benign
1020000000.986004,1D6,02,0F,82,80,30,24,05,80,Benign
1020000000.986006,2B4,14,EA,03,00,00,00,58,00,Benign
1020000000.986007,2E1,00,00,00,00,00,00,00,04,Benign
1020000000.986008,354,20,0F,00,00,00,01,C5,80,Benign
1020000000.987027,5E1,89,37,00,07,0A,00,A8,80,Benign
1020000000.987029,162,24,48,02,74,40,12,1F,C9,Benign
1020000000.987030,0A7,00,51,0D,A5,31,2D,A0,A0,Benign
1020000000.987031,03A,00,00,00,00,00,1D,08,00,Benign
1020000000.988030,230,FF,00,00,02,D4,00,00,00,Benign
1020000000.989856,FFF,00,00,00,00,00,00,00,00,Benign
1020000000.990945,153,00,00,00,00,00,0C,00,0A,Benign
1020000000.990947,00E,20,54,16,02,08,09,73,D0,Benign
1020000000.990948,662,4C,80,00,00,40,00,00,00,Benign
1020000000.990949,19C,14,A0,20,09,42,00,28,60,Benign
1020000000.991880,0D0,52,51,04,62,1D,02,D3,00,Benign
1020000000.991882,033,12,2F,01,1F,0E,81,27,D0,Benign
1020000000.991883,274,58,F2,2A,F2,50,7C,AD,EF,Benign
1020000000.991884,6E0,02,75,02,6E,02,75,02,77,Benign
1020000000.992900,0C0,60,00,00,00,00,00,00,00,Benign
1020000000.993979,69E,04,40,04,7D,1F,C0,15,62,Benign
1020000000.993980,125,90,00,40,DF,40,BF,C5,60,Benign
1020000000.994950,3C1,7B,55,1F,BB,A1,83,69,2E,Benign
1020000000.996017,354,20,0F,00,00,00,01,C5,80,Benign
1020000000.996018,5E1,89,37,00,07,0A,00,AC,80,Benign
1020000000.997017,28B,00,00,00,00,00,00,00,00,Benign
1020000000.997019,0A7,00,51,10,A5,41,2D,A0,A0,Benign
1020000000.997020,03D,00,01,86,80,00,00,00,00,Benign
1020000000.999970,295,00,00,00,00,00,00,18,40,Benign
1020000001.000974,0D0,5A,51,04,62,1C,02,D3,00,Benign
1020000001.000975,00E,20,54,16,02,08,09,73,CA,Benign
1020000001.000976,033,12,2E,F9,1F,0E,C1,27,D0,Benign
1020000001.001982,193,00,08,08,03,E8,08,00,00,Benign
1020000001.001983,107,00,00,00,00,00,00,00,00,Benign
1020000001.001984,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.002992,20E,4E,20,03,A1,6A,BF,CF,FF,Benign
1020000001.002994,522,DF,7F,D0,00,7F,08,00,1C,Benign
1020000001.002995,366,80,DD,C8,02,01,47,CE,38,Benign
1020000001.002996,580,00,00,00,06,38,87,FB,80,Benign
1020000001.003999,434,03,0A,80,A9,0A,17,0C,20,Benign
1020000001.004001,6E0,02,71,02,71,02,75,02,77,Benign
1020000001.004002,498,84,00,20,00,13,80,B6,0F,Benign
1020000001.004003,125,90,00,40,DF,40,BF,A7,60,Benign
1020000001.005019,32D,80,00,04,20,AC,01,00,20,Benign
1020000001.005020,4FD,11,48,0A,53,61,0D,CA,08,Benign
1020000001.005021,230,FE,00,00,02,D4,00,02,00,Benign
1020000001.006015,2E1,00,00,00,00,00,00,00,04,Benign
1020000001.006017,354,20,0F,00,00,00,01,BE,00,Benign
1020000001.007069,5E1,89,37,00,07,0A,00,AC,80,Benign
1020000001.007071,162,24,48,02,64,40,12,1F,C9,Benign
1020000001.007072,0A7,00,51,0F,A5,31,2D,A0,A0,Benign
1020000001.007073,55C,10,1B,00,00,41,82,30,00,Benign
1020000001.009751,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.010745,153,00,00,00,00,00,0C,00,0A,Benign
1020000001.010746,662,4C,80,00,00,40,00,00,00,Benign
1020000001.010747,00E,20,54,16,02,08,09,73,BE,Benign
1020000001.010748,19C,18,9C,20,09,42,00,28,60,Benign
1020000001.011776,0D0,62,51,04,62,17,02,D7,00,Benign
1020000001.011778,033,12,2E,F1,26,CF,01,27,D0,Benign
1020000001.011779,274,58,F2,2C,F0,50,7C,AD,EF,Benign
1020000001.011780,6E0,02,72,02,71,02,76,02,77,Benign
1020000001.012726,0C0,60,00,00,00,00,00,00,00,Benign
1020000001.013741,585,00,40,00,00,00,02,00,18,Benign
1020000001.013743,69E,04,40,04,7D,1F,C0,15,62,Benign
1020000001.014812,125,90,00,40,DF,40,BF,89,60,Benign
1020000001.015750,354,20,0F,00,00,00,01,BE,00,Benign
1020000001.016848,5E1,89,37,00,07,0A,00,B0,80,Benign
1020000001.016850,28B,00,00,00,00,00,00,00,00,Benign
1020000001.016851,0A7,00,51,11,A5,31,2D,A0,A0,Benign
1020000001.016852,1CA,3F,F9,FF,80,00,00,0C,38,Benign
1020000001.019267,3C1,7B,55,1F,BB,E0,C3,E9,2E,Benign
1020000001.020275,0D0,6A,51,04,64,16,02,D7,00,Benign
1020000001.021276,00E,20,54,16,02,08,09,73,CA,Benign
1020000001.021278,033,12,3E,E9,1F,0F,41,27,D0,Benign
1020000001.021279,577,00,00,08,00,00,00,01,46,Benign
1020000001.022252,193,00,08,08,03,E8,08,00,00,Benign
1020000001.022254,107,00,00,00,00,00,00,00,00,Benign
1020000001.022255,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.022256,20E,4E,20,03,A1,69,3F,D0,0F,Benign
1020000001.023359,522,DF,7F,D0,00,7E,90,00,1C,Benign
1020000001.023360,366,80,5D,C8,02,01,47,CE,38,Benign
1020000001.023361,580,00,00,00,06,31,07,FB,80,Benign
1020000001.023368,434,03,2A,00,A9,1A,47,3C,50,Benign
1020000001.023369,6E0,02,75,02,71,02,76,02,76,Benign
1020000001.024356,0BA,06,A8,2D,04,10,00,06,8C,Benign
1020000001.024358,498,84,00,20,00,22,80,B6,00,Benign
1020000001.024359,419,0A,9B,46,4D,04,5F,C3,0F,Benign
1020000001.024360,125,90,00,40,DF,40,BF,6B,60,Benign
1020000001.025378,230,FD,00,00,02,D4,00,04,00,Benign
1020000001.026309,5B3,04,00,00,00,00,00,04,00,Benign
1020000001.026311,2E1,00,00,00,00,00,00,00,04,Benign
1020000001.026312,354,20,0F,00,00,00,01,AF,00,Benign
1020000001.026313,5E1,89,36,E0,07,0A,00,B0,80,Benign
1020000001.027402,162,24,48,02,64,40,12,1F,C9,Benign
1020000001.027404,0A7,00,51,12,25,31,2D,A0,A0,Benign
1020000001.027405,2A3,10,00,02,84,72,80,3C,08,Benign
1020000001.029190,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.030191,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.030193,153,00,00,00,00,00,0C,00,0A,Benign
1020000001.031191,295,00,00,00,00,00,00,18,40,Benign
1020000001.031193,00E,20,54,16,02,08,09,73,AC,Benign
1020000001.031194,662,4C,80,00,00,40,00,00,00,Benign
1020000001.031195,19C,1C,98,20,09,42,00,28,60,Benign
1020000001.032233,0D0,72,51,04,64,15,02,D7,00,Benign
1020000001.032235,033,12,3E,E1,1F,0F,81,27,D0,Benign
1020000001.032236,274,58,F2,2E,EE,50,7C,AD,EF,Benign
1020000001.032237,6E0,02,75,02,72,02,76,02,76,Benign
1020000001.032238,0C0,60,00,00,00,00,00,00,00,Benign
1020000001.033702,69E,04,40,04,7D,1F,C0,15,62,Benign
1020000001.034651,125,90,00,40,DF,40,BF,4D,60,Benign
1020000001.035716,354,20,0F,00,00,00,02,18,00,Benign
1020000001.036743,5E1,89,36,E0,07,0A,00,B0,80,Benign
1020000001.036745,28B,00,00,00,00,00,00,00,00,Benign
1020000001.036746,6FC,00,00,07,3B,52,BA,18,00,Benign
1020000001.036747,0A7,00,51,0F,A5,31,2D,A0,A0,Benign
1020000001.037750,239,00,00,00,68,40,00,3A,20,Benign
1020000001.039962,0D0,7A,50,04,66,14,02,D7,00,Benign
1020000001.040982,033,12,36,D9,25,1F,C1,27,D0,Benign
1020000001.040983,00E,20,54,16,02,08,09,73,A4,Benign
1020000001.040984,0D7,00,00,02,00,80,00,00,00,Benign
1020000001.041967,193,00,08,08,03,E8,08,00,00,Benign
1020000001.041969,107,00,00,00,00,00,00,00,00,Benign
1020000001.041970,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.043000,20E,4E,20,03,A1,6B,3F,CF,FF,Benign
1020000001.043002,522,DF,7F,D0,00,7E,18,00,1C,Benign
1020000001.043003,366,80,9D,C8,02,01,47,CE,38,Benign
1020000001.043004,580,00,00,00,06,29,87,FB,80,Benign
1020000001.043959,434,03,4A,A0,A9,4A,77,6C,60,Benign
1020000001.043961,6E0,02,76,02,70,02,77,02,77,Benign
1020000001.043962,498,84,00,20,00,21,80,B6,01,Benign
1020000001.043963,125,90,00,40,DF,40,BF,2F,60,Benign
1020000001.045017,230,FC,00,00,02,D4,00,06,00,Benign
1020000001.045019,3C1,7B,55,1F,BB,21,04,69,2E,Benign
1020000001.046003,2E1,00,00,00,00,00,00,00,04,Benign
1020000001.046005,354,20,0F,00,00,00,02,18,00,Benign
1020000001.046006,5E1,89,36,E0,07,0A,00,B0,80,Benign
1020000001.047064,162,24,48,02,64,40,12,1F,C9,Benign
1020000001.047065,0A7,00,51,11,25,31,2D,A0,A0,Benign
1020000001.047066,497,00,00,00,00,00,00,00,00,Benign
1020000001.049740,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.050768,4CB,80,00,00,00,00,00,00,00,Benign
1020000001.050772,153,00,00,00,00,00,0C,00,0A,Benign
1020000001.050773,00E,20,54,16,02,08,09,73,A4,Benign
1020000001.050774,662,4C,80,00,00,40,00,00,00,Benign
1020000001.051766,19C,00,B4,20,09,42,00,28,60,Benign
1020000001.051768,0D0,02,50,04,66,23,02,D7,00,Benign
1020000001.051769,033,12,37,51,23,BC,01,27,D0,Benign
1020000001.051770,274,58,F2,20,FC,50,7C,AD,EF,Benign
1020000001.052789,6E0,02,77,02,71,02,78,02,77,Benign
1020000001.052791,0C0,60,00,00,00,00,00,00,00,Benign
1020000001.052792,2E2,18,08,0D,40,40,00,01,18,Benign
1020000001.052793,345,05,02,02,C2,3C,77,40,81,Benign
1020000001.053801,430,00,3F,44,8C,58,80,11,A0,Benign
1020000001.053803,130,00,01,60,00,00,00,00,00,Benign
1020000001.053804,280,18,E0,02,70,00,00,00,00,Benign
1020000001.053810,32D,80,00,04,20,AC,01,00,20,Benign
1020000001.054748,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000001.054750,125,90,00,40,DF,40,BF,11,60,Benign
1020000001.054751,4FD,11,3D,0A,53,51,0B,CA,08,Benign
1020000001.055743,354,20,0F,00,00,00,02,10,80,Benign
1020000001.056829,5E1,89,36,E0,07,0A,00,B4,80,Benign
1020000001.056831,28B,00,00,00,00,00,00,00,00,Benign
1020000001.056832,0A7,00,51,0E,A5,31,2D,A0,A0,Benign
1020000001.056832,2D2,00,00,38,00,00,00,00,00,Benign
1020000001.057804,66C,00,80,10,00,20,00,00,20,Benign
1020000001.057807,2AB,A4,D0,C9,D7,E2,D7,CA,FF,Benign
1020000001.058868,6D7,41,03,8F,00,A0,07,22,3C,Benign
1020000001.059857,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.060896,295,00,00,00,00,00,00,18,40,Benign
1020000001.060898,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.060899,0F4,9A,0C,01,02,04,B1,02,40,Benign
1020000001.060900,00E,20,54,16,02,08,09,73,9E,Benign
1020000001.061948,0D0,0A,50,04,66,22,02,D7,00,Benign
1020000001.061950,033,12,37,49,23,BC,41,27,D0,Benign
1020000001.061951,193,00,08,08,03,E8,08,00,00,Benign
1020000001.061952,107,00,00,00,00,00,00,00,00,Benign
1020000001.062922,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.062923,20E,4E,20,03,A1,6B,BF,CF,EF,Benign
1020000001.062924,522,DF,7F,D0,00,7D,A0,00,1C,Benign
1020000001.062925,366,80,9D,C8,02,01,47,CE,38,Benign
1020000001.062926,580,00,00,00,06,22,07,FB,80,Benign
1020000001.063917,434,03,6A,A0,A9,7A,87,7C,90,Benign
1020000001.063919,6E0,02,72,02,71,02,78,02,78,Benign
1020000001.063920,0BA,06,A8,2D,04,10,00,06,8C,Benign
1020000001.063921,125,90,00,40,DF,40,BE,F3,60,Benign
1020000001.064905,26E,01,06,40,82,89,12,0A,04,Benign
1020000001.064906,498,84,00,20,00,1F,80,B6,42,Benign
1020000001.064907,230,FB,00,00,02,D4,00,08,00,Benign
1020000001.065956,2E1,00,00,00,00,00,00,00,04,Benign
1020000001.065957,354,20,0F,00,00,00,02,10,80,Benign
1020000001.066953,5E1,89,36,E0,07,0A,00,B4,80,Benign
1020000001.066954,162,24,48,02,64,40,12,1F,C9,Benign
1020000001.066955,0A7,00,51,0E,25,31,2D,A0,A0,Benign
1020000001.069169,3C1,7B,55,1F,BB,9F,C5,29,2E,Benign
1020000001.070150,2C1,01,F2,EF,C7,C9,1F,DE,28,Benign
1020000001.070151,12C,79,06,E0,00,00,01,FD,D0,Benign
1020000001.070152,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.070153,4E7,00,00,00,15,03,6C,00,00,Benign
1020000001.071170,00E,20,54,16,02,08,09,73,AC,Benign
1020000001.071171,153,00,00,00,00,00,0C,00,0A,Benign
1020000001.071172,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.071173,662,4C,80,00,00,40,00,00,00,Benign
1020000001.072190,684,4C,D4,7F,D9,41,5E,D0,1E,Benign
1020000001.072191,636,24,9C,26,01,0C,09,60,00,Benign
1020000001.072192,2D7,10,00,60,D8,00,00,00,08,Benign
1020000001.072193,19C,04,B0,20,09,42,00,28,60,Benign
1020000001.073212,0D0,12,50,04,60,20,02,D8,00,Benign
1020000001.073213,033,12,37,41,21,AC,81,27,D0,Benign
1020000001.073214,274,58,F2,22,FA,50,7C,AD,EF,Benign
1020000001.073215,6E0,02,75,02,71,02,79,02,78,Benign
1020000001.073216,0C0,60,00,00,00,00,00,00,00,Benign
1020000001.074223,3E4,00,D4,00,00,84,00,00,00,Benign
1020000001.074224,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000001.074225,125,90,00,40,DF,40,BE,D5,60,Benign
1020000001.074225,65C,40,08,12,A5,89,60,00,00,Benign
1020000001.075232,577,00,00,08,00,00,00,01,46,Benign
1020000001.075233,5FD,BD,DD,FD,FF,FE,FF,ED,DA,Benign
1020000001.076228,354,20,0F,00,00,00,02,01,80,Benign
1020000001.076229,5E1,89,36,E0,07,0A,00,B4,80,Benign
1020000001.076230,28B,00,00,00,00,00,00,00,00,Benign
1020000001.076231,0A7,00,51,0E,A5,31,2D,A0,A0,Benign
1020000001.077236,407,38,8E,5F,F0,00,01,99,E0,Benign
1020000001.079844,0D0,1A,50,04,60,1F,02,D8,00,Benign
1020000001.080840,033,12,37,39,25,CC,C1,27,D0,Benign
1020000001.080841,00E,20,54,16,02,08,09,73,A4,Benign
1020000001.081928,193,00,08,08,03,E8,08,00,00,Benign
1020000001.081929,107,00,00,00,00,00,00,00,00,Benign
1020000001.081930,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.082901,20E,4E,20,03,A1,6A,BF,AF,FF,Benign
1020000001.082902,522,DF,7F,D0,00,7D,28,00,1C,Benign
1020000001.082903,366,80,5D,C8,02,01,47,CE,38,Benign
1020000001.082904,580,00,00,00,06,1A,87,FB,80,Benign
1020000001.083896,434,03,80,00,A9,AA,B7,AC,C0,Benign
1020000001.083897,6E0,02,78,02,71,02,77,02,79,Benign
1020000001.083898,498,84,00,20,00,1D,80,B6,83,Benign
1020000001.083899,464,00,02,40,00,00,90,15,59,Benign
1020000001.084938,125,90,00,40,DF,40,BE,B7,60,Benign
1020000001.084939,533,ED,7F,CF,7E,FF,F5,EF,7F,Benign
1020000001.084940,0FD,00,00,01,00,80,10,00,00,Benign
1020000001.084941,03C,00,00,04,00,32,00,00,00,Benign
1020000001.085925,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.085926,207,04,04,60,48,2A,DE,D5,18,Benign
1020000001.085927,4C9,01,F9,15,82,0D,02,F6,4B,Benign
1020000001.085928,2E1,00,00,00,00,00,00,00,04,Benign
1020000001.085929,354,20,0F,00,00,00,01,FA,00,Benign
1020000001.086950,5E1,89,36,E0,07,0A,00,B4,80,Benign
1020000001.086951,162,24,48,02,64,40,12,1F,C9,Benign
1020000001.086952,0A7,00,51,0C,25,31,2D,A0,A0,Benign
1020000001.086953,2B4,14,EA,03,00,00,00,58,00,Benign
1020000001.087977,1D6,02,0B,80,80,30,24,05,80,Benign
1020000001.087978,1A4,00,00,00,02,EC,CC,00,00,Benign
1020000001.087979,230,FA,00,00,02,D4,00,0A,00,Benign
1020000001.089814,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.090844,153,00,00,00,00,00,0C,00,0A,Benign
1020000001.090845,00E,20,54,16,02,08,09,73,9E,Benign
1020000001.090846,295,00,00,00,00,00,00,18,40,Benign
1020000001.090847,662,4C,80,00,00,40,00,00,00,Benign
1020000001.091886,19C,08,AC,20,09,42,00,28,60,Benign
1020000001.091887,0D0,22,50,04,62,1D,02,D9,00,Benign
1020000001.091888,033,12,2F,31,25,CD,01,27,D0,Benign
1020000001.091889,274,58,F2,24,F8,50,7C,AD,EF,Benign
1020000001.092851,6E0,02,79,02,74,02,77,02,78,Benign
1020000001.092853,0C0,60,00,00,00,00,00,00,00,Benign
1020000001.093868,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000001.093870,125,90,00,40,DF,40,BE,99,60,Benign
1020000001.094857,3C1,7B,55,1F,BB,9F,45,A9,2E,Benign
1020000001.095940,354,20,0F,00,00,00,01,FA,00,Benign
1020000001.095942,5E1,89,36,E0,07,0A,00,B0,80,Benign
1020000001.096978,28B,00,00,00,00,00,00,00,00,Benign
1020000001.096979,0A7,00,51,0F,A5,31,2D,A0,A0,Benign
1020000001.096980,03D,00,01,86,00,00,00,00,00,Benign
1020000001.099873,0D0,2A,50,04,62,1C,02,D9,00,Benign
1020000001.100907,033,12,2F,29,1E,5D,41,27,D0,Benign
1020000001.100909,00E,20,54,16,02,08,09,73,9E,Benign
1020000001.101915,193,00,08,08,03,E8,08,00,00,Benign
1020000001.101917,107,00,00,00,00,00,00,00,00,Benign
1020000001.101918,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.102978,20E,4E,20,03,A1,6C,3F,6F,FF,Benign
1020000001.102980,522,DF,7F,D0,00,7C,B0,00,1C,Benign
1020000001.102981,366,80,9D,C8,02,01,47,CE,38,Benign
1020000001.102981,580,00,00,00,06,13,07,FB,80,Benign
1020000001.103921,434,03,A2,A0,A9,BA,E7,DC,F0,Benign
1020000001.103923,6E0,02,77,02,73,02,77,02,78,Benign
1020000001.103924,0BA,06,A8,2D,04,10,00,06,8C,Benign
1020000001.103925,125,90,00,40,DF,40,BE,7B,60,Benign
1020000001.104987,273,00,00,00,08,00,00,00,00,Benign
1020000001.104988,1C4,00,02,02,00,01,00,00,00,Benign
1020000001.104989,2A4,20,20,03,1C,04,08,98,D0,Benign
1020000001.104990,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.105982,371,01,06,00,00,00,00,08,80,Benign
1020000001.105983,67D,00,18,60,02,08,00,02,20,Benign
1020000001.105984,51B,28,B1,81,B1,89,C7,F8,C1,Benign
1020000001.105985,2E1,00,00,00,00,00,00,00,04,Benign
1020000001.105986,354,20,0F,00,00,00,01,EB,00,Benign
1020000001.106941,5E1,89,36,E0,07,0A,00,B0,80,Benign
1020000001.106942,162,24,48,02,64,40,12,1F,C9,Benign
1020000001.106943,0A7,00,51,0F,A5,31,2D,A0,A0,Benign
1020000001.106944,498,84,00,20,00,1D,80,B6,44,Benign
1020000001.108001,32D,80,00,04,20,AC,01,00,20,Benign
1020000001.108002,0CC,43,41,18,32,38,AF,A2,16,Benign
1020000001.108003,4FD,11,49,0A,53,61,0D,CA,08,Benign
1020000001.108007,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.108972,230,F9,00,00,02,D4,00,0C,00,Benign
1020000001.109965,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.109966,153,00,00,00,00,00,0C,00,0A,Benign
1020000001.111052,662,4C,80,00,00,40,00,00,00,Benign
1020000001.111053,00E,20,54,16,02,08,09,73,98,Benign
1020000001.111054,19C,0C,A8,20,09,42,00,28,60,Benign
1020000001.111066,0D0,32,50,04,62,1C,02,D8,00,Benign
1020000001.112071,033,12,2F,21,26,CD,81,27,D0,Benign
1020000001.112072,274,58,F2,26,F6,50,7C,AD,EF,Benign
1020000001.112083,6E0,02,76,02,71,02,78,02,78,Benign
1020000001.112084,0C0,60,00,00,00,00,00,00,00,Benign
1020000001.113501,585,00,40,00,00,00,02,00,18,Benign
1020000001.114509,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000001.114510,125,90,00,40,DF,40,BE,5D,60,Benign
1020000001.115550,354,20,0F,00,00,00,01,DC,00,Benign
1020000001.116583,5E1,89,36,E0,07,0A,00,AC,80,Benign
1020000001.116584,28B,00,00,00,00,00,00,00,00,Benign
1020000001.116585,0A7,00,51,11,25,31,2D,A0,A0,Benign
1020000001.116586,1CA,3F,F9,FF,80,00,00,0C,38,Benign
1020000001.119247,3C1,7B,55,1F,BA,9F,86,69,2E,Benign
1020000001.120230,295,00,00,00,00,00,00,18,40,Benign
1020000001.120232,0D0,3A,50,04,64,1B,02,D8,00,Benign
1020000001.121259,00E,20,54,16,02,08,09,73,AC,Benign
1020000001.121260,033,12,37,19,26,CD,C1,27,D0,Benign
1020000001.121261,577,00,00,08,00,00,00,01,46,Benign
1020000001.122225,193,00,08,08,03,E8,08,00,00,Benign
1020000001.122226,107,00,00,00,00,00,00,00,00,Benign
1020000001.122227,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.122228,20E,4E,20,03,A1,6C,3F,AF,FF,Benign
1020000001.123309,522,DF,7F,D0,00,7C,38,00,1C,Benign
1020000001.123310,366,80,9D,C8,02,01,47,CE,38,Benign
1020000001.123311,580,00,00,00,06,0B,87,FB,80,Benign
1020000001.123312,434,03,CA,A0,A9,EB,18,0D,00,Benign
1020000001.124305,6E0,02,76,02,74,02,78,02,79,Benign
1020000001.124307,498,84,00,20,00,1B,80,B6,85,Benign
1020000001.124308,125,90,00,40,DF,40,BE,3F,60,Benign
1020000001.124308,230,F8,00,00,02,D4,00,0E,00,Benign
1020000001.125410,5B3,04,00,00,00,00,00,04,00,Benign
1020000001.126422,2E1,00,00,00,00,00,00,00,04,Benign
1020000001.126423,354,20,0F,00,00,00,01,DC,00,Benign
1020000001.126424,5E1,89,36,E0,07,0A,00,A8,80,Benign
1020000001.126425,162,24,48,02,64,40,12,1F,C9,Benign
1020000001.127413,0A7,00,51,13,25,41,2D,A0,A0,Benign
1020000001.127414,2A3,10,00,02,84,72,80,3C,08,Benign
1020000001.128767,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.129732,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.129733,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.129734,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.130776,153,00,00,00,00,00,0C,00,0A,Benign
1020000001.130778,662,4C,80,00,00,40,00,00,00,Benign
1020000001.130779,00E,20,54,16,02,08,09,73,A4,Benign
1020000001.130780,19C,10,A4,20,09,42,00,28,60,Benign
1020000001.131870,0D0,42,50,04,64,19,02,D9,00,Benign
1020000001.131871,033,12,37,11,21,0E,01,27,D0,Benign
1020000001.131872,274,58,F2,28,F4,50,7C,AD,EF,Benign
1020000001.131873,6E0,02,76,02,73,02,79,02,79,Benign
1020000001.132833,0C0,60,00,00,00,00,00,00,00,Benign
1020000001.133858,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000001.134908,125,90,00,40,DF,40,A0,01,60,Benign
1020000001.135914,354,20,0F,40,00,00,01,CC,80,Benign
1020000001.135916,5E1,89,36,E0,07,0A,00,AC,80,Benign
1020000001.136932,28B,00,00,00,00,00,00,00,00,Benign
1020000001.136933,6FC,00,00,07,3A,52,BA,18,00,Benign
1020000001.136934,0A7,00,51,0F,A5,31,2D,A0,A0,Benign
1020000001.136935,239,00,00,00,68,00,00,3A,20,Benign
1020000001.140042,0D7,00,00,02,00,80,00,00,00,Benign
1020000001.141095,00E,20,54,16,02,08,09,73,AC,Benign
1020000001.141096,0D0,4A,50,04,66,18,02,D9,00,Benign
1020000001.141097,033,12,2F,09,24,6E,41,27,D0,Benign
1020000001.142097,107,00,00,00,00,00,00,00,00,Benign
1020000001.142098,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.142099,193,00,08,08,03,E8,08,00,00,Benign
1020000001.143060,20E,4E,20,03,A1,6B,BF,AF,FF,Benign
1020000001.143062,522,DF,7F,D0,00,7B,C0,00,1C,Benign
1020000001.143063,366,80,5D,C8,02,01,47,CE,38,Benign
1020000001.143064,580,00,00,00,06,0C,07,FB,70,Benign
1020000001.144020,434,03,E2,20,AA,1B,48,3D,30,Benign
1020000001.144021,6E0,02,78,02,73,02,7A,02,7A,Benign
1020000001.144022,0BA,06,A8,2C,C4,10,00,06,8C,Benign
1020000001.144023,125,90,00,40,DF,40,BF,E3,60,Benign
1020000001.145076,498,84,00,20,00,18,80,B7,06,Benign
1020000001.145078,3C1,7B,55,1F,BB,9E,06,E9,2E,Benign
1020000001.145079,230,F7,00,00,02,D4,00,10,00,Benign
1020000001.146103,2E1,00,00,00,00,00,00,00,04,Benign
1020000001.146105,354,20,0F,40,00,00,01,BD,80,Benign
1020000001.146106,5E1,89,36,E0,07,0A,00,AC,80,Benign
1020000001.147160,162,24,48,02,64,40,12,1F,C9,Benign
1020000001.147161,0A7,00,51,10,25,31,2D,A0,A0,Benign
1020000001.147162,497,00,00,00,00,00,00,00,00,Benign
1020000001.149858,FFF,00,00,00,00,00,00,00,00,Benign
1020000001.150865,153,00,00,00,00,00,0C,00,0A,Benign
1020000001.150866,00E,20,54,16,02,08,09,73,B8,Benign
1020000001.150867,295,00,00,00,00,00,00,18,40,Benign
1020000001.150867,662,4C,80,00,00,40,00,00,00,Benign
1020000001.151869,19C,14,A0,20,09,42,00,28,50,Benign
1020000001.151871,0D0,52,50,04,66,15,02,DB,00,Benign
