Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1100000001.188145,230,E1,00,08,E2,CC,00,02,00,Benign
1100000001.188146,3C1,7B,55,1F,BB,D3,91,29,2E,Benign
1100000001.188147,153,00,00,00,04,00,0C,00,04,Benign
1100000001.189124,354,1F,FF,40,00,00,03,BE,00,Benign
1100000001.189125,00E,20,52,D6,02,08,09,75,8A,Benign
1100000001.18913,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.189131,69E,04,40,04,7E,1F,C0,15,22,Benign
1100000001.190167,125,90,00,3F,5F,3A,E2,3D,60,Benign
1100000001.190168,662,4C,20,00,00,40,00,00,00,Benign
1100000001.190169,28B,00,00,00,00,00,00,00,00,Benign
1100000001.19017,19C,06,1C,20,1B,82,00,27,20,Benign
1100000001.190171,0D0,1A,61,0C,60,F9,00,00,00,Benign
1100000001.19117,033,00,07,C8,00,0C,C0,07,D0,Benign
1100000001.191188,274,00,F2,03,FB,10,7C,86,B9,Benign
1100000001.191189,0C0,20,00,00,00,00,00,00,00,Benign
1100000001.19119,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.192207,5B3,04,00,00,00,00,00,68,00,Benign
1100000001.192208,407,40,01,5F,F0,16,40,1C,A0,Benign
1100000001.192209,4FD,11,3F,0A,50,55,0C,4A,08,Benign
1100000001.19221,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.195098,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.197019,107,00,00,00,00,00,00,00,00,Benign
1100000001.198024,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.198025,32D,00,00,04,24,CC,01,00,00,Benign
1100000001.198026,0D0,22,61,0C,60,F8,00,00,00,Benign
1100000001.199045,2E1,00,00,00,00,00,00,00,04,Benign
1100000001.199046,00E,20,52,D6,02,08,09,75,8A,Benign
1100000001.199048,354,1F,FF,40,00,00,03,B6,80,Benign
1100000001.199049,125,90,00,3F,5F,3A,E2,1F,60,Benign
1100000001.200046,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.200047,033,00,07,C0,00,0D,00,07,D0,Benign
1100000001.200048,162,00,08,00,03,EA,11,F4,CE,Benign
1100000001.200048,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.201454,0F8,7E,DF,F4,FD,49,FB,A7,B8,Benign
1100000001.205068,193,00,08,08,03,E6,E8,00,00,Benign
1100000001.206066,20E,4E,20,03,A0,00,3F,CF,FF,Benign
1100000001.206068,522,DF,7F,D0,89,F4,90,4E,5C,Benign
1100000001.206069,366,7F,DD,C8,02,01,47,CE,78,Benign
1100000001.206069,580,00,00,00,03,E9,08,00,00,Benign
1100000001.20708,434,02,28,20,A2,F2,F3,03,00,Benign
1100000001.207081,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.207082,498,87,FF,BF,FC,F5,80,00,07,Benign
1100000001.207083,230,E0,00,08,E2,D4,00,04,00,Benign
1100000001.208098,153,00,00,00,04,00,0C,00,04,Benign
1100000001.209129,354,1F,FF,40,00,00,03,B6,80,Benign
1100000001.20913,00E,20,52,D6,02,08,09,75,8A,Benign
1100000001.209131,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.209132,69E,04,40,04,7E,1F,C0,15,22,Benign
1100000001.209133,125,90,00,3F,5F,3A,E3,E1,60,Benign
1100000001.210171,295,00,00,00,00,00,00,08,40,Benign
1100000001.210172,662,4C,20,00,00,40,00,00,00,Benign
1100000001.210173,28B,00,00,00,00,00,00,00,00,Benign
1100000001.210174,19C,0A,18,20,1B,82,00,27,20,Benign
1100000001.211135,0D0,2A,61,0C,60,F7,00,00,00,Benign
1100000001.211136,033,00,07,B8,00,0D,40,07,D0,Benign
1100000001.211137,274,00,F2,05,F9,10,7C,86,B9,Benign
1100000001.211138,0C0,20,00,00,00,00,00,00,00,Benign
1100000001.212191,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.212192,03D,00,00,2B,00,00,00,00,00,Benign
1100000001.212193,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.213212,4CB,80,00,00,00,00,00,00,00,Benign
1100000001.213213,280,18,E0,02,70,00,00,00,00,Benign
1100000001.213214,3C1,7B,55,1F,BB,53,91,A9,2E,Benign
1100000001.213215,03C,00,00,04,00,31,00,00,00,Benign
1100000001.214232,207,24,04,60,48,12,9E,94,D0,Benign
1100000001.214233,4C9,01,99,15,82,0D,00,F6,4B,Benign
1100000001.214234,1D6,02,0B,80,80,30,24,40,80,Benign
1100000001.2152,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.21698,107,00,00,00,00,00,00,00,00,Benign
1100000001.218003,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.218005,0BA,06,A8,0F,44,10,00,05,0C,Benign
1100000001.218006,0D0,32,61,0C,60,F6,00,00,00,Benign
1100000001.219004,2E1,00,00,00,00,00,00,00,04,Benign
1100000001.219005,00E,20,52,D6,02,08,09,75,96,Benign
1100000001.219006,354,1F,FF,40,00,00,03,A7,80,Benign
1100000001.219007,125,90,00,3F,5F,3A,E3,C3,60,Benign
1100000001.219987,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.219988,033,00,07,B0,00,0D,80,07,D0,Benign
1100000001.219989,162,00,08,00,03,EA,11,F4,CE,Benign
1100000001.21999,585,00,40,00,00,00,02,00,18,Benign
1100000001.221023,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.221024,577,00,00,08,00,00,00,01,48,Benign
1100000001.225037,193,00,08,08,03,E6,E8,00,00,Benign
1100000001.226055,20E,4E,20,03,A0,00,3F,CF,FF,Benign
1100000001.226057,522,DF,7F,D0,7E,00,18,4E,5C,Benign
1100000001.226058,366,7F,DD,C8,02,01,47,CE,78,Benign
1100000001.226059,580,00,00,00,03,E1,88,00,00,Benign
1100000001.227077,434,02,40,00,A2,F2,F3,03,00,Benign
1100000001.227078,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.227079,498,87,FF,BF,FC,F4,80,00,08,Benign
1100000001.22708,230,F3,00,08,42,D4,00,06,00,Benign
1100000001.22815,153,00,00,00,04,00,0C,00,04,Benign
1100000001.228151,354,1F,FF,40,00,00,03,A7,80,Benign
1100000001.229123,00E,20,52,96,02,08,09,75,8A,Benign
1100000001.229125,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.229126,69E,04,40,04,7E,1F,C0,15,22,Benign
1100000001.229127,125,90,00,3F,5F,3A,E3,A5,60,Benign
1100000001.230172,662,4C,20,00,00,40,00,00,00,Benign
1100000001.230173,28B,00,00,00,00,00,00,00,00,Benign
1100000001.230174,19C,0E,14,20,1B,82,00,27,20,Benign
1100000001.230175,0D0,3A,61,0C,60,F5,00,00,00,Benign
1100000001.231192,033,00,07,A8,00,0D,C0,07,D0,Benign
1100000001.231193,274,00,F2,07,F7,10,7C,86,B9,Benign
1100000001.231194,0C0,20,00,00,00,00,00,00,00,Benign
1100000001.231195,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.232193,1CA,3F,F9,FF,80,00,00,0C,A0,Benign
1100000001.232194,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.235131,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.236148,66C,00,80,10,00,20,00,00,20,Benign
1100000001.237147,107,00,00,00,00,00,00,00,00,Benign
1100000001.238171,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.238173,30A,20,22,50,00,82,0E,0A,00,Benign
1100000001.238174,3C1,7B,55,1F,BC,12,12,69,2E,Benign
1100000001.238175,2C1,01,F3,EF,C7,CC,1F,58,92,Benign
1100000001.239171,2E1,00,00,00,00,00,00,00,04,Benign
1100000001.239172,00E,20,52,D6,02,08,09,75,8A,Benign
1100000001.239173,125,90,00,3F,5F,3A,E3,87,60,Benign
1100000001.239174,354,1F,FF,40,00,00,04,10,80,Benign
1100000001.239175,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.24019,295,00,00,00,00,00,00,08,40,Benign
1100000001.240192,0D0,42,61,0C,60,F4,00,00,00,Benign
1100000001.240193,033,00,07,A0,00,0E,00,07,D0,Benign
1100000001.240194,162,00,08,00,03,EA,11,F4,CE,Benign
1100000001.241157,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.241159,2A3,00,00,00,03,FE,80,3C,00,Benign
1100000001.24116,4FD,11,47,0A,4F,5F,0D,CA,08,Benign
1100000001.243026,0D7,00,00,02,00,80,00,00,00,Benign
1100000001.24511,193,00,08,08,03,E6,E8,00,00,Benign
1100000001.246129,20E,4E,20,03,A0,00,3F,CF,FF,Benign
1100000001.24613,522,DF,7F,D0,6A,93,20,4E,9C,Benign
1100000001.246131,366,7F,DD,C8,02,01,47,CE,78,Benign
1100000001.246132,580,00,00,00,03,DA,08,00,00,Benign
1100000001.247127,434,02,60,00,A2,F2,F3,03,00,Benign
1100000001.247128,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.247129,498,87,FF,BF,FC,F3,80,00,09,Benign
1100000001.24713,230,11,00,07,52,D4,00,08,00,Benign
1100000001.248149,32D,00,00,04,24,CC,01,00,00,Benign
1100000001.24815,153,00,00,00,04,00,0C,00,04,Benign
1100000001.248151,354,1F,FF,40,00,00,04,09,00,Benign
1100000001.24917,00E,20,52,96,02,08,09,75,96,Benign
1100000001.249172,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.249173,69E,04,40,04,7E,1F,C0,15,22,Benign
1100000001.249173,125,90,00,3F,5F,3A,E3,69,60,Benign
1100000001.250171,662,4C,20,00,00,40,00,00,00,Benign
1100000001.250172,28B,00,00,00,00,00,00,00,00,Benign
1100000001.250173,19C,12,10,20,1B,82,00,27,20,Benign
1100000001.250173,0D0,4A,61,0C,60,F3,00,00,00,Benign
1100000001.251192,033,00,07,98,00,0E,40,07,D0,Benign
1100000001.251193,274,00,F2,09,F5,10,7C,86,B9,Benign
1100000001.251194,0C0,20,00,00,00,00,00,00,00,Benign
1100000001.251194,6FC,00,00,07,58,90,B7,58,00,Benign
1100000001.252191,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.252193,26E,01,0A,00,82,8A,6A,0A,04,Benign
1100000001.252194,239,00,00,00,7D,00,00,41,A0,Benign
1100000001.252195,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.255131,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.256149,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.257147,107,00,00,00,00,00,00,00,00,Benign
1100000001.258175,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.258177,0BA,06,A8,0F,44,10,00,05,0C,Benign
1100000001.258181,0D0,52,61,0C,60,F2,00,00,00,Benign
1100000001.258182,2E1,00,00,00,00,00,00,00,04,Benign
1100000001.259192,00E,20,52,D6,02,08,09,75,8A,Benign
1100000001.259193,354,1F,FF,40,00,00,04,09,00,Benign
1100000001.259194,125,90,00,3F,5F,3A,E3,4B,60,Benign
1100000001.259195,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.260159,033,00,07,90,00,0E,80,07,D0,Benign
1100000001.26016,2E2,18,08,0D,40,40,00,01,18,Benign
1100000001.260161,345,05,02,02,C2,3C,77,40,81,Benign
1100000001.260162,430,00,34,47,8B,FC,80,12,A0,Benign
1100000001.261178,162,00,08,00,03,EA,11,F4,CE,Benign
1100000001.26118,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.261181,130,00,01,60,00,00,00,00,00,Benign
1100000001.261182,497,00,00,00,00,00,00,00,00,Benign
1100000001.262366,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.26342,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.263422,3C1,7B,55,1F,BB,D1,D2,E9,2E,Benign
1100000001.263423,0F4,9A,0C,01,02,04,71,02,40,Benign
1100000001.265107,193,00,08,08,03,E6,E8,00,00,Benign
1100000001.266129,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1100000001.266131,522,DF,7F,D0,4B,B1,A8,4E,9C,Benign
1100000001.266132,366,7F,DD,C8,02,01,47,CE,78,Benign
1100000001.266132,580,00,00,00,03,D2,88,00,00,Benign
1100000001.26715,434,02,8A,A0,A2,F2,F3,03,00,Benign
1100000001.267151,2B4,04,41,07,00,00,0B,B8,00,Benign
1100000001.267152,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.267153,498,87,FF,BF,FC,F2,80,00,0A,Benign
1100000001.26815,230,42,00,05,C2,CC,00,0A,00,Benign
1100000001.268151,4E7,00,00,00,12,03,89,00,00,Benign
1100000001.268152,354,1F,FF,40,00,00,03,FA,00,Benign
1100000001.26917,00E,20,52,96,02,08,09,75,8A,Benign
1100000001.269172,153,00,00,00,04,00,0C,00,04,Benign
1100000001.269173,69E,04,40,04,7E,1F,C0,15,22,Benign
1100000001.269173,125,90,00,3F,5F,3A,E3,2D,60,Benign
1100000001.270192,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.270193,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.270194,295,00,00,00,00,00,00,08,40,Benign
1100000001.270195,662,4C,20,00,00,40,00,00,00,Benign
1100000001.271173,684,28,DA,80,19,41,7C,10,1E,Benign
1100000001.271174,636,24,A4,00,00,F1,00,30,00,Benign
1100000001.271175,2D7,10,00,60,D8,00,00,00,08,Benign
1100000001.271176,28B,00,00,00,00,00,00,00,00,Benign
1100000001.272195,19C,16,0C,20,1B,82,00,27,20,Benign
1100000001.272196,0D0,5A,61,0C,60,F1,00,00,00,Benign
1100000001.272197,033,00,07,88,00,0E,C0,07,D0,Benign
1100000001.272198,274,00,F2,0B,F3,10,7C,86,B9,Benign
1100000001.27322,0C0,20,00,00,00,00,00,00,00,Benign
1100000001.273222,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.273223,2D2,00,00,18,00,00,00,00,00,Benign
1100000001.273224,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.273238,3E4,01,34,00,00,05,00,00,00,Benign
1100000001.274226,65C,40,11,D2,77,50,00,00,00,Benign
1100000001.274227,577,00,00,08,00,00,00,01,48,Benign
1100000001.275216,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.276981,107,00,00,00,00,00,00,00,00,Benign
1100000001.278003,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.278004,0D0,62,61,0C,60,F0,00,00,00,Benign
1100000001.279002,2E1,00,00,00,00,00,00,00,04,Benign
1100000001.279003,00E,20,52,96,02,08,09,75,90,Benign
1100000001.279004,354,1F,FF,40,00,00,03,F2,80,Benign
1100000001.279005,125,90,00,3F,5F,3A,E3,0F,60,Benign
1100000001.280025,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.280026,033,00,07,80,00,0F,00,07,D0,Benign
1100000001.280027,162,00,08,00,03,EA,11,F4,CE,Benign
1100000001.280028,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.285089,193,00,08,08,03,E6,E8,00,00,Benign
1100000001.286087,20E,4E,20,03,A0,00,3F,AF,FF,Benign
1100000001.286088,522,DF,7F,D0,26,56,B0,4E,5C,Benign
1100000001.286089,366,7F,DD,C8,02,01,47,CE,78,Benign
1100000001.286104,580,00,00,00,03,CB,08,00,00,Benign
1100000001.28709,434,02,AA,A0,A2,F2,F3,03,00,Benign
1100000001.287092,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.287093,498,87,FF,BF,FC,F1,80,00,0B,Benign
1100000001.287094,464,00,02,40,00,00,90,1B,92,Benign
1100000001.28815,230,8A,00,03,7A,CC,00,0C,00,Benign
1100000001.288151,3C1,7B,55,1F,BB,91,53,A9,2E,Benign
1100000001.288152,153,00,00,00,04,00,0C,00,04,Benign
1100000001.288153,354,1F,FF,40,00,00,03,F2,80,Benign
1100000001.289129,00E,20,52,D6,02,08,09,75,8A,Benign
1100000001.28913,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.289131,69E,04,40,04,7E,1F,C0,15,22,Benign
1100000001.289132,125,90,00,3F,5F,3A,E2,F1,60,Benign
1100000001.290137,662,4C,20,00,00,40,00,00,00,Benign
1100000001.290139,28B,00,00,00,00,00,00,00,00,Benign
1100000001.29014,19C,1A,08,20,1B,82,00,27,20,Benign
1100000001.29014,0D0,6A,61,0C,60,EF,00,00,00,Benign
1100000001.291185,033,00,07,78,00,0F,40,07,D0,Benign
1100000001.291189,274,00,F2,0D,F1,10,7C,86,B9,Benign
1100000001.29119,0C0,20,00,00,00,00,00,00,00,Benign
1100000001.29119,0A7,20,10,FA,24,D1,25,C0,A0,Benign
1100000001.292192,5B3,04,00,00,00,00,00,68,00,Benign
1100000001.292194,407,40,01,5F,F0,16,40,1C,A0,Benign
1100000001.29221,4FD,11,3D,0A,50,53,0B,CA,08,Benign
1100000001.292211,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.295079,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.296346,2B4,04,41,07,00,00,0B,B8,00,Benign
1100000001.297365,107,00,00,00,00,00,00,00,00,Benign
1100000001.297366,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.298415,0BA,06,A8,0F,04,10,00,05,0C,Benign
1100000001.298416,51B,28,B1,81,B1,89,C7,F8,C1,Benign
1100000001.298417,2E1,00,00,00,00,00,00,00,04,Benign
1100000001.298418,354,1F,FF,40,00,00,03,E3,80,Benign
1100000001.299423,00E,20,52,96,02,08,09,75,8A,Benign
1100000001.299424,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.299425,125,90,00,3F,5F,3A,E2,D3,60,Benign
1100000001.299426,295,00,00,00,00,00,00,08,40,Benign
1100000001.300441,0D0,72,61,0C,60,EE,00,00,00,Benign
1100000001.300442,033,00,07,70,00,0F,80,07,D0,Benign
1100000001.300443,162,00,08,00,03,EA,11,F4,CE,Benign
1100000001.300444,0A7,00,10,FA,24,D1,25,C0,A0,Benign
1100000001.301441,32D,00,00,04,24,CC,01,00,00,Benign
1100000001.302461,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.305128,193,00,08,08,03,E6,E8,00,00,Benign
1100000001.30613,20E,4E,20,03,A0,00,3F,CF,FF,Benign
1100000001.306131,522,DF,7F,D0,0E,ED,B8,4E,1C,Benign
1100000001.306132,366,7F,DD,C8,02,01,47,CE,78,Benign
1100000001.306133,580,00,00,00,03,C3,88,00,00,Benign
1100000001.307114,434,02,CA,A0,A2,F2,F3,03,00,Benign
1100000001.307115,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.307116,498,87,FF,BF,FC,F0,80,00,0C,Benign
1100000001.307117,230,C8,00,01,82,CC,00,0E,00,Benign
1100000001.30818,153,00,00,00,04,00,0C,00,04,Benign
1100000001.308182,354,1F,FF,40,00,00,03,E3,80,Benign
1100000001.309171,00E,20,52,96,02,08,09,75,8A,Benign
1100000001.309172,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.309173,69E,04,40,04,7E,1F,C0,15,22,Benign
1100000001.309174,125,90,00,3F,5F,3A,E2,B5,60,Benign
1100000001.310193,662,4C,20,00,00,40,00,00,00,Benign
1100000001.310194,28B,00,00,00,00,00,00,00,00,Benign
1100000001.310195,19C,1E,04,20,1B,82,00,27,20,Benign
1100000001.310196,0D0,7A,61,0C,60,ED,00,00,00,Benign
1100000001.311213,033,00,07,68,00,0F,C0,07,D0,Benign
1100000001.311215,274,00,F2,0F,EF,10,7C,86,B9,Benign
1100000001.311216,0C0,20,00,00,00,00,00,00,00,Benign
1100000001.311217,0A7,00,10,FA,24,D1,25,C0,A0,Benign
1100000001.312212,03D,00,00,2B,00,00,00,00,00,Benign
1100000001.312213,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.313233,3C1,7B,55,1F,BB,D0,94,29,2E,Benign
1100000001.313234,03C,00,00,04,00,31,00,00,00,Benign
1100000001.313235,207,24,04,60,48,12,9E,94,D0,Benign
1100000001.31421,4C9,01,98,D5,82,0D,00,F6,4B,Benign
1100000001.314211,1D6,02,0F,82,80,30,24,40,80,Benign
1100000001.315227,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.317024,107,00,00,00,00,00,00,00,00,Benign
1100000001.318044,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.318046,0D0,02,61,0C,60,FC,00,00,00,Benign
1100000001.319046,2E1,00,00,00,00,00,00,00,04,Benign
1100000001.319047,00E,20,52,D6,02,08,09,75,8A,Benign
1100000001.319048,354,1F,FF,40,00,00,03,D4,80,Benign
1100000001.319049,125,90,00,3F,5F,3A,E2,97,60,Benign
1100000001.320084,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.320085,585,00,40,00,00,00,02,00,18,Benign
1100000001.320086,033,00,07,E0,00,0C,00,07,D0,Benign
1100000001.320087,162,00,08,00,23,EA,11,F4,CE,Benign
1100000001.320087,0A7,00,10,FA,24,D1,25,C0,A0,Benign
1100000001.321086,55C,10,1C,00,00,43,86,30,00,Benign
1100000001.321087,577,00,00,08,00,00,00,01,46,Benign
1100000001.325128,193,00,08,08,03,E6,E8,00,00,Benign
1100000001.326129,20E,4E,20,03,A0,00,3F,CF,FF,Benign
1100000001.32613,522,DF,7F,D0,05,F6,40,4A,5C,Benign
1100000001.326131,366,7F,DD,C8,02,01,47,CE,78,Benign
1100000001.326132,580,00,00,00,03,BC,08,00,00,Benign
1100000001.32715,434,02,EA,A0,A2,F2,F3,03,00,Benign
1100000001.327151,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.327152,498,87,FF,BF,FC,EF,80,00,0D,Benign
1100000001.327153,230,E6,00,00,8A,C4,00,10,00,Benign
1100000001.328149,153,00,00,00,04,00,0C,00,04,Benign
1100000001.328154,354,1F,FF,40,00,00,03,CD,00,Benign
1100000001.32915,00E,20,52,96,02,08,09,75,84,Benign
1100000001.329152,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1100000001.329153,69E,04,40,04,7E,1F,C0,15,22,Benign
1100000001.329154,125,90,00,3F,5F,3A,E2,79,60,Benign
1100000001.330137,295,00,00,00,00,00,00,08,40,Benign
1100000001.330138,662,4C,20,00,00,40,00,00,00,Benign
1100000001.330139,28B,00,00,00,00,00,00,00,00,Benign
1100000001.33014,19C,02,20,20,1B,82,00,27,20,Benign
1100000001.331159,0D0,0A,61,0C,60,FB,00,00,00,Benign
1100000001.331161,033,00,07,D8,00,0C,40,07,D0,Benign
1100000001.331162,274,00,F2,01,FD,10,7C,86,B9,Benign
1100000001.331163,0C0,20,00,00,00,00,00,00,00,Benign
1100000001.332181,0A7,00,10,FA,24,D1,25,C0,A0,Benign
1100000001.332182,1CA,3F,F9,FF,80,00,00,0C,A0,Benign
1100000001.332183,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.335085,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.33613,66C,00,80,10,00,20,00,00,20,Benign
1100000001.337148,107,00,00,00,00,00,00,00,00,Benign
1100000001.338155,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.338156,0BA,06,A8,0F,04,10,00,05,0C,Benign
1100000001.338157,3C1,7B,55,1F,BC,CE,D4,E9,2E,Benign
1100000001.338157,0D0,12,61,0C,60,FA,00,00,00,Benign
1100000001.339172,2E1,00,00,00,00,00,00,00,04,Benign
1100000001.339173,00E,20,52,96,02,08,09,75,8A,Benign
1100000001.339174,354,1F,FF,40,00,00,03,CD,00,Benign
1100000001.339175,125,90,00,3F,5F,3A,E2,5B,60,Benign
1100000001.339176,5E1,89,3F,E0,0B,0A,00,04,80,Benign
1100000001.340179,033,00,07,D0,00,0C,80,07,D0,Benign
1100000001.34018,162,00,08,00,43,EA,11,F4,CE,Benign
1100000001.340181,0A7,00,10,FA,24,D1,25,C0,A0,Benign
1100000001.340182,2A3,00,00,00,03,FE,80,3C,00,Benign
1100000001.341192,4FD,11,48,0A,50,61,0D,CA,08,Benign
1100000001.342621,2C1,01,F3,6F,C7,CB,1F,50,A6,Benign
1100000001.34367,0D7,00,00,02,00,80,00,00,00,Benign
1100000001.34515,193,00,08,08,03,E6,E8,00,00,Benign
1100000001.346171,20E,4E,20,07,A0,00,3F,AF,FF,Benign
1100000001.346172,522,DF,7F,D0,00,FA,C8,43,9C,Benign
1100000001.346173,366,7F,DD,C8,02,01,47,CE,78,Benign
1100000001.346174,580,00,00,00,03,B4,88,00,00,Benign
1100000001.347172,434,03,0A,A0,A2,F2,F3,03,00,Benign
1100000001.347173,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.347174,498,87,FF,BF,FC,EE,80,00,0E,Benign
1100000001.347175,230,F2,00,00,22,B4,00,12,00,Benign
1100000001.348212,32D,00,00,04,24,CC,01,00,00,Benign
1100000001.348214,153,00,00,00,00,00,0C,00,02,Benign
1100000001.348215,354,1F,FF,40,00,00,03,BE,00,Benign
1100000001.349233,00E,20,52,96,02,08,09,75,8A,Benign
1100000001.349234,5E1,89,3F,E0,0B,0A,00,08,80,Benign
1100000001.349235,69E,04,40,04,7E,1F,C0,15,22,Benign
1100000001.349236,125,90,00,3F,5F,3A,E2,3D,60,Benign
1100000001.350213,662,4C,20,00,00,40,00,00,00,Benign
1100000001.350214,28B,00,00,00,00,00,00,00,00,Benign
1100000001.350215,19C,06,1C,20,1B,82,00,27,20,Benign
1100000001.350219,0D0,1A,61,0C,60,F9,00,00,00,Benign
1100000001.351231,033,00,07,C8,00,0C,C0,07,D0,Benign
1100000001.351232,274,00,F2,03,FB,10,7C,86,B9,Benign
1100000001.351233,0C0,20,00,00,00,00,00,00,00,Benign
1100000001.351234,6FC,00,00,07,58,90,B7,58,00,Benign
1100000001.352275,0A7,00,10,FA,24,D1,25,C0,A0,Benign
1100000001.352277,26E,01,0A,00,82,8A,6A,0A,04,Benign
1100000001.352278,239,00,00,00,7D,00,00,41,A0,Benign
1100000001.352279,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.352294,419,0A,9B,46,4D,04,5F,C2,F7,Benign
1100000001.355152,6E0,00,00,00,00,00,00,00,00,Benign
1100000001.35617,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.357191,107,00,00,00,00,00,00,00,00,Benign
1100000001.358206,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.358207,5AF,20,C0,00,00,00,20,10,00,Benign
1100000001.358208,295,00,00,00,00,00,00,08,40,Benign
1100000001.358209,2E1,00,00,00,00,00,00,00,04,Benign
1100000001.359213,00E,20,52,96,02,08,09,75,8A,Benign
1100000001.359215,354,1F,FF,40,00,00,03,B6,80,Benign
1100000001.359232,125,90,00,3F,5F,3A,E2,1F,60,Benign
1100000001.359233,5E1,89,3F,E0,0B,0A,00,0C,80,Benign
1100000001.360212,0D0,22,61,0C,60,F8,00,00,00,Benign
1100000001.360228,033,00,07,C0,00,0D,00,07,D0,Benign
1100000001.360229,2E2,18,08,0D,40,40,00,01,18,Benign
1100000001.36023,345,05,02,02,C2,3C,77,40,81,Benign
1100000001.361233,430,00,34,47,8B,FC,80,12,A0,Benign
1100000001.361235,162,00,08,00,93,EA,11,F4,CE,Benign
1100000001.361236,0A7,00,10,FA,24,D1,25,C0,A0,Benign
1100000001.361251,130,00,01,60,00,00,00,00,00,Benign
1100000001.362232,497,00,00,00,00,00,00,00,00,Benign
1100000001.363254,3C1,7B,55,1F,BD,0E,15,69,2E,Benign
1100000001.363255,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.363256,FFF,00,00,00,00,00,00,00,00,Benign
1100000001.364253,0F4,9A,0C,01,02,04,71,02,40,Benign
1100000001.365274,193,00,08,08,03,E6,E8,00,00,Benign
1100000001.366245,20E,4E,20,07,A0,00,3F,AF,FF,Benign
1100000001.366247,522,DF,7F,D0,00,7A,D0,3E,1C,Benign
1100000001.366248,366,7F,DD,C8,02,01,47,CE,78,Benign
