Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1200000003.098079,26E,01,06,40,82,89,46,0A,04,Benign
1200000003.099097,407,40,00,DF,F0,1C,80,29,E0,Benign
1200000003.099098,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.100114,69E,04,40,04,7E,1F,C0,15,42,Benign
1200000003.100115,125,90,00,2D,DF,20,39,89,60,Benign
1200000003.101108,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.101109,107,00,00,00,00,00,00,00,00,Benign
1200000003.102156,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.102158,297,11,00,00,20,00,02,51,10,Benign
1200000003.102159,5AF,20,00,00,00,00,20,68,00,Benign
1200000003.102160,32D,00,00,04,20,A8,01,00,20,Benign
1200000003.103136,00E,20,53,16,02,08,09,75,56,Benign
1200000003.104177,3C1,7B,55,1F,BB,44,21,29,2E,Benign
1200000003.105158,0D0,3A,71,04,60,F5,00,00,00,Benign
1200000003.106191,033,00,07,A8,00,0D,C0,07,D0,Benign
1200000003.106193,2E1,00,00,00,00,00,00,00,04,Benign
1200000003.106194,354,1F,FF,40,00,00,03,E3,80,Benign
1200000003.106195,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.107218,162,00,08,00,03,EA,11,F4,CE,Benign
1200000003.107220,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.107221,66C,00,80,10,00,20,00,00,20,Benign
1200000003.109863,125,90,00,2D,DF,20,39,6B,60,Benign
1200000003.110889,193,00,08,08,03,E4,98,00,00,Benign
1200000003.110890,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1200000003.110891,522,DF,7F,D1,EF,0E,88,F0,5C,Benign
1200000003.110892,366,7F,DD,C8,02,01,47,CE,78,Benign
1200000003.111887,580,00,00,00,03,F0,88,00,00,Benign
1200000003.111889,434,00,00,00,AA,DB,1B,DC,E0,Benign
1200000003.111890,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.111891,498,84,00,20,00,F6,80,00,06,Benign
1200000003.112901,230,1D,00,1E,F2,94,00,02,00,Benign
1200000003.112903,00E,20,53,16,02,08,09,75,56,Benign
1200000003.113925,4FD,11,20,0A,50,2B,06,CA,08,Benign
1200000003.115010,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.116055,153,00,00,00,04,00,0C,00,04,Benign
1200000003.116056,354,1F,FF,40,00,00,03,DC,00,Benign
1200000003.116057,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.116058,662,4E,20,00,00,40,00,00,00,Benign
1200000003.116994,28B,00,00,00,00,00,00,00,00,Benign
1200000003.116997,19C,10,EE,20,00,02,00,28,90,Benign
1200000003.116998,0D0,42,71,04,60,F4,00,00,00,Benign
1200000003.116999,033,00,07,A0,00,0E,00,07,D0,Benign
1200000003.118068,274,00,F2,08,F7,10,7C,81,DD,Benign
1200000003.118070,0C0,00,00,00,00,00,00,00,00,Benign
1200000003.118071,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.118072,03D,00,00,24,80,00,00,00,00,Benign
1200000003.119883,69E,04,40,04,7E,1F,C0,15,42,Benign
1200000003.120868,125,90,00,2D,DF,20,39,4D,60,Benign
1200000003.120869,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.121906,107,00,00,00,00,00,00,00,00,Benign
1200000003.121908,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.121909,0BA,06,A8,11,84,10,00,08,66,Benign
1200000003.122928,00E,20,53,16,02,08,09,75,5C,Benign
1200000003.123947,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.124992,295,00,00,00,00,00,00,00,40,Benign
1200000003.126051,0D0,4A,71,04,60,F3,00,00,00,Benign
1200000003.126052,2E1,00,00,00,00,00,00,00,04,Benign
1200000003.126053,354,1F,FF,40,00,00,03,DC,00,Benign
1200000003.126054,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.127071,033,00,07,98,00,0E,40,07,D0,Benign
1200000003.127073,162,00,08,00,03,EA,11,F4,CE,Benign
1200000003.127074,0A7,20,10,FA,24,E1,2B,60,A0,Benign
1200000003.127074,577,00,00,08,00,00,00,01,44,Benign
1200000003.128787,3C1,7B,55,1F,BB,03,A1,E9,2E,Benign
1200000003.129843,125,90,00,2D,DF,20,39,2F,60,Benign
1200000003.130855,193,00,08,08,03,E4,98,00,00,Benign
1200000003.130857,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1200000003.130858,522,DF,7F,D1,EF,0E,10,F0,5C,Benign
1200000003.130859,366,7F,DD,C8,02,01,47,CE,78,Benign
1200000003.131864,580,00,00,00,03,E9,08,00,00,Benign
1200000003.131865,434,00,20,00,AA,DB,1B,DC,E0,Benign
1200000003.131866,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.131867,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.132890,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.132894,0F4,9A,0C,01,02,04,B1,02,40,Benign
1200000003.132895,00E,20,53,16,02,08,09,75,56,Benign
1200000003.133905,498,84,00,20,00,F5,80,00,07,Benign
1200000003.133907,464,00,02,40,00,00,90,0F,9E,Benign
1200000003.133908,230,1C,00,1E,F2,9C,00,04,00,Benign
1200000003.134906,03C,00,00,04,00,29,00,00,00,Benign
1200000003.134908,207,04,04,60,48,28,DE,D5,18,Benign
1200000003.134909,4C9,01,F9,15,82,0D,03,F6,4B,Benign
1200000003.134910,1D6,02,8B,C0,80,34,74,05,90,Benign
1200000003.135908,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.135910,153,00,00,00,04,00,0C,00,04,Benign
1200000003.135911,662,4E,20,00,00,40,00,00,00,Benign
1200000003.135912,354,1F,FF,40,00,00,03,CD,00,Benign
1200000003.136903,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.136905,28B,00,00,00,00,00,00,00,00,Benign
1200000003.136906,19C,14,EA,20,00,02,00,28,90,Benign
1200000003.136907,0D0,52,71,04,60,F2,00,00,00,Benign
1200000003.137945,585,00,40,00,00,00,02,00,18,Benign
1200000003.137947,033,00,07,90,00,0E,80,07,D0,Benign
1200000003.137948,274,00,F2,0A,F5,10,7C,81,DD,Benign
1200000003.137949,0C0,00,00,00,00,00,00,00,00,Benign
1200000003.137949,0A7,20,10,FA,24,E1,2B,60,A0,Benign
1200000003.138965,1CA,3F,F9,FF,80,00,00,0C,38,Benign
1200000003.139981,69E,04,40,04,7E,1F,C0,15,42,Benign
1200000003.140918,125,90,00,2D,DF,20,39,11,60,Benign
1200000003.140920,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.142007,107,00,00,00,00,00,00,00,00,Benign
1200000003.142009,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.143028,00E,20,53,16,02,08,09,75,5C,Benign
1200000003.144939,0D0,5A,71,04,60,F1,00,00,00,Benign
1200000003.146029,033,00,07,88,00,0E,C0,07,D0,Benign
1200000003.146032,2E1,00,00,00,00,00,00,00,04,Benign
1200000003.146033,354,1F,FF,40,00,00,03,BE,00,Benign
1200000003.146034,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.147074,162,00,08,00,03,EA,11,F4,CE,Benign
1200000003.147076,0A7,20,10,FA,24,E1,2B,60,A0,Benign
1200000003.147077,2A3,00,00,00,03,FE,80,29,80,Benign
1200000003.147078,0D7,00,00,02,00,80,00,00,00,Benign
1200000003.149846,125,90,00,2D,DF,20,38,F3,60,Benign
1200000003.150855,193,00,08,08,03,E4,98,00,00,Benign
1200000003.150857,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1200000003.150858,522,DF,7F,D1,EF,0D,98,F0,5C,Benign
1200000003.150859,366,7F,DD,C8,02,01,47,CE,78,Benign
1200000003.151864,32D,00,00,04,20,A8,01,00,20,Benign
1200000003.151865,580,00,00,00,03,E1,88,00,00,Benign
1200000003.151866,434,00,56,80,AA,DB,1B,DC,E0,Benign
1200000003.151867,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.152875,498,84,00,20,00,F4,80,00,08,Benign
1200000003.152877,00E,20,53,16,02,08,09,75,56,Benign
1200000003.153906,230,1B,00,1E,F2,94,00,06,00,Benign
1200000003.153907,3C1,7B,55,1F,BB,82,A2,69,2E,Benign
1200000003.155032,153,00,00,00,04,00,0C,00,04,Benign
1200000003.156049,295,00,00,00,00,00,00,00,40,Benign
1200000003.156051,354,1F,FF,40,00,00,03,BE,00,Benign
1200000003.156052,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.156053,662,4E,20,00,00,40,00,00,00,Benign
1200000003.157008,28B,00,00,00,00,00,00,00,00,Benign
1200000003.157010,19C,18,E6,20,00,02,00,28,90,Benign
1200000003.157011,0D0,62,71,04,60,F0,00,00,00,Benign
1200000003.157012,033,00,07,80,00,0F,00,07,D0,Benign
1200000003.158114,274,00,F2,0C,F3,10,7C,81,DD,Benign
1200000003.158116,0C0,00,00,00,00,00,00,00,00,Benign
1200000003.158117,6FC,00,00,07,55,90,B7,58,20,Benign
1200000003.158118,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.159083,239,00,00,00,7D,00,00,40,A0,Benign
1200000003.159085,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.160112,69E,04,40,04,7E,1F,C0,15,42,Benign
1200000003.160114,125,90,00,2D,DF,20,38,D5,60,Benign
1200000003.161107,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.161108,107,00,00,00,00,00,00,00,00,Benign
1200000003.162135,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.162136,0BA,06,A8,11,84,10,00,08,66,Benign
1200000003.163156,00E,20,53,16,02,08,09,75,56,Benign
1200000003.163157,2E2,18,08,0D,40,40,00,01,18,Benign
1200000003.163158,345,05,02,02,C2,3C,77,40,81,Benign
1200000003.164177,430,00,3F,44,8C,58,80,10,A0,Benign
1200000003.164178,130,00,01,60,00,00,00,00,00,Benign
1200000003.164179,4FD,11,1D,0A,50,29,06,4A,08,Benign
1200000003.165159,0D0,6A,71,04,60,EF,00,00,00,Benign
1200000003.166179,033,00,07,78,00,0F,40,07,D0,Benign
1200000003.166181,2E1,00,00,00,00,00,00,00,04,Benign
1200000003.166182,354,1F,FF,40,00,00,03,B6,80,Benign
1200000003.166182,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.167200,162,00,08,00,03,EA,11,F4,CE,Benign
1200000003.167202,0A7,20,10,FA,24,E1,2B,60,A0,Benign
1200000003.167203,497,00,00,00,00,00,00,00,00,Benign
1200000003.169865,125,90,00,2D,DF,20,38,B7,60,Benign
1200000003.170884,193,00,08,08,03,E4,98,00,00,Benign
1200000003.170886,20E,4E,20,03,A0,00,3F,6F,FF,Benign
1200000003.170887,522,DF,7F,D1,EF,0D,20,F0,5C,Benign
1200000003.170888,366,7F,DD,C8,02,01,47,CE,78,Benign
1200000003.171882,580,00,00,00,03,DA,08,00,00,Benign
1200000003.171884,434,00,77,80,AA,DB,1B,DC,E0,Benign
1200000003.171885,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.171886,498,84,00,20,00,F3,80,00,09,Benign
1200000003.172893,230,1A,00,1E,F2,9C,00,08,00,Benign
1200000003.172895,00E,20,53,16,02,08,09,75,50,Benign
1200000003.175044,4E7,00,00,00,13,03,7D,00,00,Benign
1200000003.176011,153,00,00,00,04,00,0C,00,04,Benign
1200000003.176012,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.176013,354,1F,FF,40,00,00,03,B6,80,Benign
1200000003.176014,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.177110,662,4E,20,00,00,40,00,00,00,Benign
1200000003.177112,684,58,DD,80,19,41,6D,D0,1E,Benign
1200000003.177113,636,24,9C,00,00,F0,8D,A0,00,Benign
1200000003.177114,2D7,10,00,60,D8,00,00,00,08,Benign
1200000003.178049,28B,00,00,00,00,00,00,00,00,Benign
1200000003.178050,19C,1C,E2,20,00,02,00,28,90,Benign
1200000003.178051,0D0,72,71,04,60,EE,00,00,00,Benign
1200000003.178052,033,00,07,70,00,0F,80,07,D0,Benign
1200000003.179044,274,00,F2,0E,F1,10,7C,81,DD,Benign
1200000003.179046,0C0,00,00,00,00,00,00,00,00,Benign
1200000003.179047,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.179048,3C1,7B,55,1F,BB,C1,A3,29,2E,Benign
1200000003.180069,2D2,00,00,08,00,00,00,00,00,Benign
1200000003.180071,55C,10,1B,00,00,41,82,30,00,Benign
1200000003.180072,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.180073,3E4,00,FC,00,00,05,00,00,00,Benign
1200000003.181019,69E,04,40,04,7E,1F,C0,15,42,Benign
1200000003.181021,125,90,00,2D,DF,20,38,99,60,Benign
1200000003.181022,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.181023,65C,40,0D,62,76,90,00,00,00,Benign
1200000003.181024,107,00,00,00,00,00,00,00,00,Benign
1200000003.182116,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.182118,577,00,00,08,00,00,00,01,44,Benign
1200000003.183123,00E,20,53,16,02,08,09,75,56,Benign
1200000003.184961,295,00,00,00,00,00,00,00,40,Benign
1200000003.186042,0D0,7A,71,04,60,ED,00,00,00,Benign
1200000003.186043,2E1,00,00,00,00,00,00,00,04,Benign
1200000003.186044,354,1F,FF,40,00,00,03,A7,80,Benign
1200000003.186045,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.187067,033,00,07,68,00,0F,C0,07,D0,Benign
1200000003.187069,162,00,08,00,03,EA,11,F4,CE,Benign
1200000003.187070,0A7,20,10,FA,24,E1,2B,60,A0,Benign
1200000003.187071,5B3,04,00,00,00,00,00,04,00,Benign
1200000003.188078,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.189877,125,90,00,2D,DF,20,38,7B,60,Benign
1200000003.190875,193,00,08,08,03,E4,98,00,00,Benign
1200000003.190876,20E,4E,20,03,A0,00,3F,6F,FF,Benign
1200000003.190877,522,DF,7F,D1,EF,0C,A8,F0,5C,Benign
1200000003.190878,366,7F,DD,C8,02,01,47,CE,78,Benign
1200000003.191894,580,00,00,00,03,D2,88,00,00,Benign
1200000003.191896,434,00,88,E0,AA,DB,1B,DC,E0,Benign
1200000003.191897,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.191898,2B4,12,CB,F5,00,00,00,58,00,Benign
1200000003.192891,498,84,00,20,00,F2,80,00,0A,Benign
1200000003.192893,230,19,00,1E,F2,94,00,0A,00,Benign
1200000003.192894,00E,20,53,16,02,08,09,75,5C,Benign
1200000003.193917,2C1,01,F3,6F,C7,CA,9E,DF,1A,Benign
1200000003.195006,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.196035,153,00,00,00,04,00,0C,00,04,Benign
1200000003.196036,354,1F,FF,40,00,00,04,18,00,Benign
1200000003.196037,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.196038,662,4E,20,00,00,40,00,00,00,Benign
1200000003.196994,28B,00,00,00,00,00,00,00,00,Benign
1200000003.196996,19C,00,FE,20,00,02,00,28,90,Benign
1200000003.196997,0D0,02,71,04,60,FC,00,00,00,Benign
1200000003.196998,033,00,07,E0,00,0C,00,07,D0,Benign
1200000003.198069,274,00,F2,00,FA,10,7C,95,DD,Benign
1200000003.198071,0C0,00,00,00,00,00,00,00,00,Benign
1200000003.198072,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.198073,407,40,00,DF,F0,1C,80,29,E0,Benign
1200000003.199073,4CB,80,00,00,00,00,00,00,00,Benign
1200000003.199075,075,0E,58,00,0F,A8,1D,34,00,Benign
1200000003.199076,280,18,E0,02,70,00,00,00,00,Benign
1200000003.200112,69E,04,40,04,7E,1F,C0,15,42,Benign
1200000003.200113,125,90,00,2D,DF,20,38,5D,60,Benign
1200000003.201074,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.201076,26E,01,06,40,82,89,46,0A,04,Benign
1200000003.201077,107,00,00,00,00,00,00,00,00,Benign
1200000003.202053,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.202055,0BA,06,A8,11,84,10,00,08,66,Benign
1200000003.202056,51B,28,0C,41,01,28,00,01,21,Benign
1200000003.202057,32D,00,00,04,20,A8,01,00,20,Benign
1200000003.203130,00E,20,53,16,02,08,09,75,56,Benign
1200000003.204157,025,00,00,02,88,40,48,06,01,Benign
1200000003.204159,3C1,7B,55,1F,BB,01,E3,A9,2E,Benign
1200000003.205161,0D0,0A,71,04,60,FB,00,00,00,Benign
1200000003.206150,033,00,07,D8,00,0C,40,07,D0,Benign
1200000003.206152,2E1,00,00,00,00,00,00,00,04,Benign
1200000003.206153,354,1F,FF,40,00,00,04,18,00,Benign
1200000003.206154,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.207239,162,00,08,00,03,EA,11,F4,CE,Benign
1200000003.207240,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.207241,03A,00,00,00,00,00,1A,B8,00,Benign
1200000003.207242,66C,00,80,10,00,20,00,00,20,Benign
1200000003.208215,618,FB,7D,BE,FF,F7,77,BF,DD,Benign
1200000003.209883,125,90,00,2D,DF,20,38,3F,60,Benign
1200000003.210868,193,00,08,08,03,E4,98,00,00,Benign
1200000003.210869,20E,4E,20,03,A0,00,3F,6F,FF,Benign
1200000003.210870,522,DF,7F,D1,EF,0C,30,F0,5C,Benign
1200000003.210871,366,7F,DD,C8,02,01,47,CE,78,Benign
1200000003.211834,580,00,00,00,03,CB,08,00,00,Benign
1200000003.211836,434,00,A8,E0,AA,DB,1B,DC,E0,Benign
1200000003.211837,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.212893,498,84,00,20,00,F1,80,00,0B,Benign
1200000003.212895,00E,20,53,16,02,08,09,75,5C,Benign
1200000003.213902,4FD,11,23,0A,50,31,07,4A,08,Benign
1200000003.213904,230,18,00,1E,F2,94,00,0C,00,Benign
1200000003.214950,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.215968,153,00,00,00,04,00,0C,00,04,Benign
1200000003.215970,295,00,00,00,00,00,00,10,00,Benign
1200000003.215971,354,1F,FF,40,00,00,04,09,00,Benign
1200000003.215972,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.216900,662,4E,20,00,00,40,00,00,00,Benign
1200000003.216901,28B,00,00,00,00,00,00,00,00,Benign
1200000003.216902,19C,04,FA,20,00,02,00,28,90,Benign
1200000003.216903,0D0,12,71,04,60,FA,00,00,00,Benign
1200000003.217992,033,00,07,D0,00,0C,80,07,D0,Benign
1200000003.217994,274,00,F2,02,F8,10,7C,95,DD,Benign
1200000003.218000,0C0,00,00,00,00,00,00,00,00,Benign
1200000003.218001,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.218987,03D,00,00,24,80,00,00,00,00,Benign
1200000003.218989,4EE,A0,00,0D,08,F0,4C,40,08,Benign
1200000003.220008,69E,04,40,04,7E,1F,C0,15,42,Benign
1200000003.220979,125,90,00,2D,DF,20,3A,01,60,Benign
1200000003.220981,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.220982,107,00,00,00,00,00,00,00,00,Benign
1200000003.222029,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.223054,00E,20,53,16,02,08,09,75,56,Benign
1200000003.224070,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.225004,0D0,1A,71,04,60,F9,00,00,00,Benign
1200000003.226084,033,00,07,C8,00,0C,C0,07,D0,Benign
1200000003.226086,2E1,00,00,00,00,00,00,00,04,Benign
1200000003.226087,354,1F,FF,40,00,00,03,FA,00,Benign
1200000003.226088,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.227091,162,00,08,00,03,EA,11,F4,CE,Benign
1200000003.227092,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.227093,577,00,00,08,00,00,00,01,44,Benign
1200000003.227094,69D,80,8D,CF,B0,4F,C1,FC,B1,Benign
1200000003.228766,3C1,7B,55,1F,BC,BF,A4,69,2E,Benign
1200000003.229842,125,90,00,2D,DF,20,39,E3,60,Benign
1200000003.230863,193,00,08,08,03,E4,98,00,00,Benign
1200000003.230865,20E,4E,20,07,A0,00,3F,6F,F7,Benign
1200000003.230866,522,DF,7F,D1,EF,0B,B8,F0,5C,Benign
1200000003.230867,366,7F,DD,C8,02,01,47,CE,78,Benign
1200000003.231868,580,00,00,00,03,C3,88,00,00,Benign
1200000003.231870,434,00,C7,20,AA,DB,1B,DC,E0,Benign
1200000003.231871,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.231872,498,84,00,20,00,F0,80,00,0C,Benign
1200000003.232862,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.232863,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.232864,0F4,9A,0C,01,02,04,B1,02,40,Benign
1200000003.232865,00E,20,53,16,02,08,09,75,5C,Benign
1200000003.233883,464,00,02,40,00,00,90,0E,9F,Benign
1200000003.233885,230,17,00,1E,F2,9C,00,0E,00,Benign
1200000003.233886,03C,00,00,04,00,2A,00,00,00,Benign
1200000003.234898,207,04,04,E0,58,28,DE,D5,18,Benign
1200000003.234899,4C9,01,F9,15,82,0D,02,F6,4B,Benign
1200000003.234900,1D6,02,0F,82,80,30,24,05,80,Benign
1200000003.235928,153,00,00,00,04,00,0C,00,04,Benign
1200000003.235930,662,4E,20,00,00,40,00,00,00,Benign
1200000003.235931,354,1F,FF,40,00,00,03,FA,00,Benign
1200000003.235932,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.236897,28B,00,00,00,00,00,00,00,00,Benign
1200000003.236899,19C,08,F6,20,00,02,00,28,90,Benign
1200000003.236900,0D0,22,71,04,60,F8,00,00,00,Benign
1200000003.236901,585,00,40,00,00,00,02,00,18,Benign
1200000003.237969,033,00,07,C0,00,0D,00,07,D0,Benign
1200000003.237971,274,00,F2,04,F6,10,7C,95,DD,Benign
1200000003.237972,0C0,40,00,00,00,00,00,00,00,Benign
1200000003.237972,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.237974,1CA,3F,F9,FF,80,00,00,0C,38,Benign
1200000003.238963,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.238965,5E8,00,07,80,9C,01,39,B0,10,Benign
1200000003.239990,69E,04,40,04,7E,1F,C0,15,42,Benign
1200000003.240918,125,90,00,2D,DF,20,39,C5,60,Benign
1200000003.240920,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.240921,107,00,00,00,00,00,00,00,00,Benign
1200000003.242007,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.242009,0BA,06,A8,11,84,10,00,08,66,Benign
1200000003.243031,00E,20,53,16,02,08,09,75,50,Benign
1200000003.244977,295,00,00,00,00,00,00,10,00,Benign
1200000003.246031,0D0,2A,71,04,60,F7,00,00,00,Benign
1200000003.246033,2E1,00,00,00,00,00,00,00,04,Benign
1200000003.246034,354,1F,FF,40,00,00,03,F2,80,Benign
1200000003.246035,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.247056,033,00,07,B8,00,0D,40,07,D0,Benign
1200000003.247058,162,00,08,00,03,EA,11,F4,CE,Benign
1200000003.247059,0A7,20,10,FA,24,E1,2B,60,A0,Benign
1200000003.247060,2A3,00,00,00,03,FE,80,2B,00,Benign
1200000003.248049,0D7,00,00,02,00,80,00,00,00,Benign
1200000003.249856,125,90,00,2D,DF,20,39,A7,60,Benign
1200000003.250842,193,00,08,08,03,E4,98,00,00,Benign
1200000003.250844,20E,4E,20,07,A0,00,3F,6F,F7,Benign
1200000003.250845,522,DF,7F,D1,EF,0B,40,F0,5C,Benign
1200000003.250846,366,7F,DD,C8,02,01,47,CE,78,Benign
1200000003.251863,30A,40,2C,20,01,97,EA,12,00,Benign
1200000003.251865,580,00,00,00,03,BC,08,00,00,Benign
1200000003.251866,434,00,E7,00,AA,DB,1B,DC,E0,Benign
1200000003.251867,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.252890,1C4,00,00,02,00,01,C0,00,00,Benign
1200000003.252892,2A4,4E,1E,01,1C,04,08,98,D0,Benign
1200000003.252893,498,84,00,20,00,EF,80,00,0D,Benign
1200000003.252894,00E,20,53,16,02,08,09,75,56,Benign
1200000003.253877,32D,00,00,04,20,A8,01,00,20,Benign
1200000003.253878,230,16,00,1E,F2,94,00,10,00,Benign
1200000003.253879,3C1,7B,55,1F,BC,BF,24,E9,2E,Benign
1200000003.255053,153,00,00,00,04,00,0C,00,04,Benign
1200000003.256050,662,4E,20,00,00,40,00,00,00,Benign
1200000003.256051,19C,0C,F2,20,00,02,00,28,90,Benign
1200000003.256052,354,1F,FF,40,00,00,03,F2,80,Benign
1200000003.256053,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.257002,28B,00,00,00,00,00,00,00,00,Benign
1200000003.257003,0D0,32,71,04,60,F6,00,00,00,Benign
1200000003.257004,033,00,07,B0,00,0D,80,07,D0,Benign
1200000003.257005,274,00,F2,06,F4,10,7C,95,DD,Benign
1200000003.258092,0C0,40,00,00,00,00,00,00,00,Benign
1200000003.258094,6FC,00,00,07,55,90,B7,58,00,Benign
1200000003.258095,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.258096,239,00,00,00,7D,00,00,40,A0,Benign
1200000003.259080,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.260115,69E,04,40,04,7E,1F,C0,15,42,Benign
1200000003.260116,125,90,00,2D,DF,20,39,89,60,Benign
1200000003.261097,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.261099,107,00,00,00,00,00,00,00,00,Benign
1200000003.262127,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.262129,5AF,20,80,00,00,00,20,68,00,Benign
1200000003.263150,00E,20,53,16,02,08,09,75,5C,Benign
1200000003.263152,2E2,18,08,0D,40,40,00,01,18,Benign
1200000003.263153,345,05,02,02,C2,3C,77,40,81,Benign
1200000003.264174,430,00,3F,44,8C,58,80,10,A0,Benign
1200000003.264176,130,00,01,60,00,00,00,00,00,Benign
1200000003.264177,4FD,11,1A,0A,50,23,05,CA,08,Benign
1200000003.265160,0D0,3A,71,04,60,F5,00,00,00,Benign
1200000003.266199,033,00,07,A8,00,0D,C0,07,D0,Benign
1200000003.266200,2E1,00,00,00,00,00,00,00,04,Benign
1200000003.266201,354,1F,FF,40,00,00,03,E3,80,Benign
1200000003.266202,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1200000003.267212,162,00,08,00,03,EA,11,F4,CE,Benign
1200000003.267214,0A7,20,10,FA,24,F1,2B,60,A0,Benign
1200000003.267215,497,00,00,00,00,00,00,00,00,Benign
1200000003.269844,125,90,00,2D,DF,20,39,6B,60,Benign
1200000003.270845,193,00,08,08,03,E4,98,00,00,Benign
1200000003.270847,20E,4E,20,07,A0,00,3F,6F,FF,Benign
1200000003.270848,522,DF,7F,D1,EF,0A,C8,F0,5C,Benign
1200000003.270849,366,7F,DD,C8,02,01,47,CE,78,Benign
1200000003.271856,580,00,00,00,03,B4,88,00,00,Benign
1200000003.271858,434,01,05,A0,AA,DB,1B,DC,E0,Benign
1200000003.271859,6E0,00,00,00,00,00,00,00,00,Benign
1200000003.272862,498,84,00,20,00,EE,80,00,0E,Benign
1200000003.272865,00E,20,53,16,02,08,09,75,56,Benign
1200000003.273883,230,15,00,1E,F2,9C,00,12,00,Benign
1200000003.275012,4E7,00,00,00,13,03,7D,00,00,Benign
1200000003.276031,153,00,00,00,04,00,0C,00,04,Benign
1200000003.276032,354,1F,FF,40,00,00,03,DC,00,Benign
1200000003.276033,FFF,00,00,00,00,00,00,00,00,Benign
1200000003.276034,5E1,89,3F,E0,0B,0A,00,00,80,Benign
